DXEX v5
C:\Users\LDA-User\Desktop\MIS1_SS24.lda
11:11:38
7;0,00 mm;0,00 mm;0,00 mm
New Region
"Row#"	"Arrival Time [ms]"	"Transit Time [us]"	"Velocity U [m/s]"	"Arrival Time{2} [ms]"	"Transit Time{2} [us]"	"Velocity V (PDA){2} [m/s]"	
31	86,05584	3,4	18,98	29,90779	2,3	-4,12
32	88,15248	2,8	19,06	30,09979	3,8	-4,04
33	89,50587	2,3	19,12	34,42704	2,6	-3,57
34	89,95045	2,8	18,88	34,57339	1,9	-3,61
35	90,78117	2,3	18,67	36,19685	4,3	-3,71
36	93,12613	2,3	18,84	38,03067	2,1	-3,57
37	93,29979	2,8	18,84	40,30437	2,6	-3,70
38	96,70160	3,0	18,60	40,63419	2,3	-3,59
39	98,34683	2,8	18,49	40,86203	2,3	-3,83
40	99,19376	2,8	18,43	41,08304	3,0	-3,58
41	107,44933	2,8	18,18	41,78107	3,0	-3,64
42	111,82864	2,6	18,37	42,24741	2,1	-3,82
43	115,28208	2,8	18,36	43,91696	3,8	-3,85
44	115,72027	2,6	18,30	44,79675	2,8	-3,81
45	118,95013	3,0	18,64	45,68592	3,0	-4,07
46	119,69509	2,6	18,44	46,52773	2,3	-4,00
47	122,79824	2,8	18,31	47,20400	2,3	-4,00
48	129,03781	2,1	18,63	47,36229	3,6	-4,03
49	130,35451	3,4	18,47	47,70363	2,6	-3,99
50	130,84475	2,6	18,34	47,71131	3,0	-4,06
51	133,30619	2,3	18,47	48,14224	3,4	-4,28
52	141,40475	2,1	18,02	48,47077	2,3	-4,11
53	142,54523	2,3	17,93	48,50320	3,4	-4,13
54	142,56699	3,2	17,82	49,25925	3,2	-4,26
55	143,35035	3,0	17,86	49,26352	3,6	-4,33
56	144,48741	2,8	18,13	49,58651	2,6	-4,50
57	147,03803	2,1	18,39	49,64539	2,6	-4,72
58	151,84997	2,3	18,07	49,68891	3,0	-4,41
59	154,77435	3,6	18,14	49,94533	2,8	-4,31
60	157,17349	2,3	18,32	49,99739	1,5	-4,76
61	161,56560	2,6	18,29	50,25979	4,9	-4,28
62	172,41872	2,1	17,54	50,96336	3,0	-4,46
63	178,22523	2,6	18,40	51,45317	4,5	-4,77
64	180,07141	2,3	18,57	52,87909	2,1	-4,65
65	183,08880	2,6	18,88	52,89104	2,6	-4,73
66	191,20101	2,3	18,66	55,51120	2,3	-4,94
67	191,63621	2,6	18,58	56,12987	4,5	-4,96
68	192,25957	2,3	18,46	57,23408	3,6	-5,00
69	192,50917	3,4	18,68	57,69147	2,6	-5,00
70	192,52453	1,9	18,62	59,49712	3,0	-4,73
71	195,02267	3,0	18,38	59,56795	2,3	-5,01
72	199,41861	2,6	18,22	60,46437	2,3	-4,96
73	202,35451	2,3	18,42	61,45168	2,6	-4,82
74	203,10544	2,8	18,04	63,90032	2,8	-4,62
75	206,86011	2,1	17,89	64,19643	2,8	-4,36
76	207,47920	2,6	18,45	64,44261	3,6	-4,41
77	212,29115	2,1	18,51	65,76613	3,0	-4,31
78	216,88507	2,6	18,44	70,83408	3,6	-3,92
79	217,06427	2,6	18,82	72,41275	3,0	-4,18
80	219,04400	3,2	18,91	72,47205	3,2	-4,00
81	219,07984	3,0	18,87	73,56731	3,4	-3,96
82	220,49509	2,3	18,83	73,83867	2,3	-3,82
83	222,85541	2,8	19,08	73,96368	1,7	-4,17
84	225,32965	2,1	19,14	74,00123	2,6	-3,90
85	227,71685	2,8	18,91	74,98512	4,1	-3,99
86	227,94469	3,2	18,80	75,05424	2,3	-4,06
87	234,48976	3,2	18,90	77,62192	3,8	-4,12
88	237,13637	2,3	18,88	77,96283	2,8	-4,09
89	239,72795	2,8	18,20	78,15013	3,4	-4,11
90	239,73477	2,6	18,35	78,21627	2,1	-4,03
91	241,40347	2,8	18,39	79,45360	2,3	-3,93
92	241,61723	2,6	18,15	79,82181	2,6	-4,11
93	241,63941	2,3	18,33	80,23781	4,9	-3,99
94	246,42320	2,1	17,46	80,86160	6,0	-3,67
95	247,22747	2,8	17,82	80,87440	2,3	-4,03
96	248,04411	3,4	18,08	81,48027	3,8	-3,90
97	250,34000	2,3	17,92	84,63504	2,6	-3,71
98	252,22971	2,1	17,97	84,91152	2,8	-3,65
99	253,45808	2,8	18,12	86,51835	2,6	-3,77
100	254,02341	2,8	18,09	89,13253	3,0	-4,33
101	258,66384	2,3	18,14	91,34821	2,6	-4,25
102	260,41701	3,6	18,52	91,47365	2,6	-4,49
103	261,76955	2,1	18,24	93,12613	4,5	-4,46
104	263,77744	2,3	18,55	93,29979	3,4	-4,63
105	268,33339	2,6	18,49	95,23899	2,3	-4,78
106	269,74864	3,2	18,75	96,08891	2,8	-4,70
107	270,29605	2,8	18,35	96,35003	2,1	-4,35
108	274,77477	3,0	18,20	96,37051	2,1	-4,68
109	276,03643	3,2	18,07	96,37605	2,1	-4,64
110	276,09445	2,3	18,13	97,87664	1,9	-4,85
111	282,34213	2,3	17,49	99,63493	2,1	-4,88
112	282,70181	3,0	17,78	100,06757	2,3	-4,75
113	285,08731	3,0	17,42	102,68048	4,5	-4,51
114	295,88709	3,0	18,01	103,78811	2,8	-4,51
115	298,01061	2,1	18,54	104,37520	4,1	-4,40
116	299,61787	2,3	18,73	104,70672	2,1	-4,52
117	300,77883	2,6	18,33	104,99728	2,8	-4,35
118	301,54256	2,6	18,60	105,47216	2,3	-4,39
119	303,07984	3,2	18,82	105,94747	2,3	-4,58
120	304,72123	2,1	18,50	106,48677	2,6	-4,42
121	305,45211	2,1	18,46	107,44933	3,4	-4,34
122	307,69040	2,8	18,40	108,14309	2,8	-4,28
123	309,95856	2,6	17,84	109,60571	2,8	-4,26
124	310,84432	3,0	17,98	113,33520	2,3	-3,78
125	311,79877	2,3	18,12	114,08613	3,2	-3,83
126	312,20923	3,6	17,73	115,12635	3,2	-3,78
127	314,78843	2,8	18,01	118,17744	2,1	-3,81
128	319,19845	3,4	17,82	118,80165	1,9	-3,68
129	325,74395	2,8	18,09	119,69467	3,0	-3,71
130	327,31280	3,2	18,45	119,87685	3,2	-3,95
131	327,40539	3,4	18,99	120,52240	2,8	-4,03
132	327,90885	2,8	18,45	120,54800	1,9	-4,15
133	336,00571	2,1	18,95	120,86331	3,2	-3,95
134	336,48699	2,3	18,58	121,53488	2,6	-3,97
135	336,72635	2,8	18,63	123,42715	3,0	-3,74
136	338,00421	2,6	18,76	124,05392	2,3	-3,98
137	339,29616	3,6	18,93	124,22416	2,3	-4,22
138	341,51141	2,8	18,60	125,09968	3,0	-3,88
139	341,88347	2,3	18,67	125,35909	2,3	-3,74
140	342,88059	2,3	18,59	126,36901	2,6	-3,58
141	343,17968	2,8	18,78	127,04912	3,0	-3,97
142	345,01733	2,3	18,47	128,54971	2,1	-3,94
143	348,52581	2,1	17,94	129,28784	2,8	-4,29
144	355,19077	2,1	18,26	129,48496	2,3	-4,00
145	357,61296	3,0	17,88	130,42320	5,3	-4,21
146	359,43269	2,1	18,19	133,30619	2,3	-4,29
147	363,70704	2,3	18,60	133,74608	2,1	-4,10
148	366,03408	3,6	18,99	134,72443	2,1	-4,50
149	367,21509	2,6	19,12	135,60592	2,6	-4,47
150	371,65456	2,8	19,18	137,38597	2,3	-4,40
151	376,64315	3,0	18,94	138,91728	3,2	-4,33
152	377,31429	2,6	18,58	139,81456	2,8	-4,37
153	378,58704	3,0	18,96	139,91312	3,0	-4,50
154	379,21211	2,3	18,90	141,40475	3,8	-4,45
155	383,35803	3,0	18,85	141,81179	2,3	-4,22
156	383,83376	3,0	18,49	142,25595	4,1	-4,38
157	384,88976	2,1	19,02	142,43003	3,4	-4,24
158	389,15344	2,6	18,23	142,54480	2,6	-4,25
159	390,17275	2,3	17,87	143,35035	2,6	-4,43
160	390,58064	2,6	18,07	145,06683	2,8	-4,16
161	390,82811	3,2	17,72	146,39077	1,9	-4,18
162	393,17819	2,8	17,66	148,08805	1,9	-3,89
163	398,62757	2,1	17,33	148,41403	2,8	-4,11
164	400,51685	2,8	17,81	148,46992	3,0	-4,33
165	401,66544	3,2	17,76	149,42011	2,1	-3,75
166	405,13680	3,2	17,68	149,63173	2,6	-4,05
167	405,74821	3,4	17,75	150,02085	4,3	-4,14
168	406,34725	3,0	17,94	150,35536	3,0	-4,13
169	407,90971	3,8	18,24	151,49499	2,1	-3,84
170	409,28144	3,2	18,06	151,56539	2,6	-3,96
171	412,74128	3,6	18,24	151,74203	1,7	-4,16
172	415,72923	3,2	18,44	151,84955	3,4	-4,24
173	416,61541	3,4	18,54	152,01381	3,0	-4,00
174	417,26480	3,0	18,45	152,36667	3,0	-4,17
175	417,95429	2,3	18,74	153,01093	3,0	-4,12
176	419,56837	2,6	18,42	157,88389	2,8	-4,45
177	420,47248	2,6	19,14	160,73915	3,8	-4,42
178	428,15120	2,3	18,53	161,43333	3,0	-4,67
179	428,32528	3,0	18,27	161,81307	2,8	-4,39
180	431,30000	2,3	18,00	165,17435	2,3	-4,44
181	431,68059	2,3	18,45	165,87152	2,3	-4,44
182	434,03280	2,6	18,34	165,98971	2,1	-4,37
183	435,64091	3,0	17,93	166,31611	2,6	-4,32
184	436,55739	2,6	17,92	166,85712	2,6	-4,32
185	442,86992	2,8	17,58	167,92976	3,4	-4,06
186	448,65424	3,0	17,80	168,32485	3,4	-4,28
187	449,28144	3,2	17,76	168,58896	1,5	-4,46
188	449,47301	2,3	17,61	169,69531	1,7	-4,09
189	450,15696	3,2	17,68	169,79344	2,6	-3,98
190	450,97061	3,6	18,02	170,20432	3,2	-4,20
191	451,00645	3,0	17,79	172,41872	2,1	-4,02
192	453,03483	3,0	17,95	173,26352	2,6	-3,90
193	462,51493	2,3	18,40	174,28453	2,8	-3,90
194	462,94928	2,6	18,23	177,09755	2,3	-3,77
195	467,86448	2,8	18,38	178,22437	3,2	-3,94
196	471,04059	2,8	18,56	178,92411	2,3	-3,77
197	472,36368	3,0	18,34	179,29957	3,2	-3,82
198	473,46619	3,2	18,04	180,03173	2,6	-3,75
199	477,50075	2,6	18,30	180,07141	3,2	-3,95
200	482,00464	2,3	18,39	182,17019	2,8	-4,00
201	485,35611	2,8	18,36	184,71952	4,1	-4,01
202	485,54939	2,8	18,17	186,17403	3,0	-4,11
203	485,93637	2,6	18,21	187,64688	3,4	-4,19
204	486,52261	3,0	18,03	189,28315	3,0	-4,31
205	486,65573	2,1	17,92	189,48667	3,0	-4,35
206	489,38768	2,6	18,22	189,84464	2,1	-4,10
207	489,48112	2,3	18,13	191,20059	2,8	-4,45
208	490,03749	3,6	18,42	191,63579	3,6	-4,37
209	490,82341	3,8	18,50	192,17467	2,3	-4,39
210	493,11973	2,1	18,27	192,18917	2,3	-4,38
211	496,72635	3,0	18,10	192,25915	2,6	-4,19
212	496,96827	2,3	18,51	192,43195	3,4	-4,39
213	497,63259	2,6	18,19	192,49125	3,2	-4,54
214	499,01883	2,6	18,59	192,52453	3,0	-4,31
215	499,81968	3,0	18,35	193,25627	2,8	-4,58
216	499,92421	3,2	18,36	193,75291	2,6	-4,57
217	502,07888	3,0	18,11	194,07461	2,1	-4,40
218	502,21456	3,0	18,60	194,16805	3,2	-4,37
219	502,92752	3,6	18,62	194,75429	2,3	-4,29
220	503,22448	2,3	18,38	195,43355	2,8	-4,36
221	504,10085	4,7	18,75	195,70064	3,4	-4,41
222	504,19387	3,0	18,35	195,78725	1,7	-4,56
223	507,91781	2,6	18,48	197,78277	2,6	-4,37
224	517,97307	3,4	18,95	199,21808	3,0	-4,36
225	521,15771	2,6	18,40	199,41904	3,2	-4,45
226	522,12453	2,3	18,60	199,80731	3,0	-4,40
227	523,64773	3,4	18,55	200,08123	2,3	-4,44
228	524,71611	2,8	18,08	200,37179	3,0	-4,39
229	530,80123	2,6	17,98	200,74768	2,3	-4,32
230	531,05723	2,3	18,62	202,08827	2,1	-4,26
231	537,62747	2,3	18,51	202,30800	1,9	-4,31
232	538,60453	2,6	18,55	202,35408	2,6	-4,29
233	541,04037	2,8	18,55	206,21328	3,6	-4,09
234	541,18843	3,0	18,56	206,73040	3,2	-3,96
235	543,84699	3,0	18,78	206,85925	3,2	-4,14
236	544,28944	3,4	18,79	207,78725	3,2	-4,12
237	546,60795	2,6	18,75	208,08848	2,3	-4,16
238	555,99589	3,2	18,39	208,33125	2,6	-3,91
239	559,01115	3,2	18,09	209,47899	2,8	-4,09
240	560,97552	3,4	18,00	210,73680	3,2	-3,93
241	561,85957	2,8	17,77	210,93776	2,8	-4,15
242	565,79557	3,0	17,25	211,49840	3,8	-3,73
243	566,78757	2,8	17,45	211,51632	2,3	-3,82
244	569,03312	3,2	17,52	212,29115	4,3	-3,92
245	569,15173	2,1	17,48	213,53445	3,0	-3,60
246	571,96432	3,0	17,53	213,62192	2,3	-4,05
247	572,02747	3,0	17,78	213,79941	2,1	-3,73
248	572,58171	3,0	17,78	214,02555	3,0	-3,98
249	573,52549	2,8	17,61	216,40208	3,2	-3,82
250	574,50043	4,1	17,60	216,88464	3,2	-3,71
251	577,64667	3,2	18,24	217,97093	1,9	-3,83
252	580,42555	2,6	18,17	217,98757	2,6	-3,68
253	581,46448	3,0	18,33	218,54267	2,1	-3,67
254	581,84805	2,8	18,39	219,04400	2,1	-3,96
255	583,83035	2,3	18,49	219,07941	3,4	-3,77
256	584,71440	2,6	18,26	220,49552	3,4	-3,85
257	584,88805	3,0	18,44	220,98064	1,9	-3,85
258	587,96517	2,3	18,69	221,26907	2,3	-3,80
259	588,06203	2,8	18,60	221,52507	2,1	-3,95
260	588,08933	2,1	18,89	223,36528	3,0	-4,09
261	588,95461	3,0	18,62	223,50565	2,8	-4,01
262	598,02043	2,6	18,18	224,19259	3,8	-4,14
263	598,11813	3,0	18,29	226,70821	2,3	-4,20
264	598,82981	2,3	18,36	227,71643	2,8	-4,29
265	602,35749	2,6	17,97	227,94427	2,1	-4,14
266	602,96123	2,6	18,06	228,13627	3,4	-4,16
267	605,54640	4,5	17,90	228,19088	2,3	-4,04
268	606,20261	3,2	18,09	229,94576	3,6	-4,43
269	607,87216	3,0	17,88	230,59813	3,4	-4,46
270	610,64848	3,0	17,94	231,25989	2,8	-4,35
271	616,34789	2,6	17,88	232,18960	2,8	-4,20
272	619,23728	2,1	17,85	233,10181	3,0	-4,64
273	619,24155	2,6	18,17	233,20933	3,4	-4,33
274	624,13755	2,3	18,25	233,86725	2,3	-4,35
275	625,73968	3,2	18,28	236,46395	3,8	-4,56
276	627,95493	2,3	18,54	237,27845	2,6	-4,57
277	628,88080	3,8	18,37	237,94235	2,8	-4,69
278	631,83504	2,1	18,68	239,72752	2,3	-4,74
279	632,87696	3,6	18,85	239,99760	2,1	-4,54
280	634,74576	2,3	18,70	244,85776	2,1	-4,24
281	634,78544	2,6	18,67	246,44539	3,2	-4,56
282	637,05616	3,0	17,97	247,36400	2,8	-4,36
283	648,15291	2,8	18,25	249,10011	3,0	-4,25
284	651,19419	3,6	18,21	249,35867	2,3	-4,24
285	652,52667	3,6	18,29	250,00848	2,3	-4,50
286	653,43803	2,3	18,59	250,34000	3,4	-4,47
287	655,01072	2,3	18,54	250,55291	3,2	-4,10
288	655,07472	2,1	18,39	252,22971	3,4	-4,33
289	657,44144	2,3	18,38	252,50021	3,0	-4,07
290	661,78747	2,3	18,62	252,60005	3,4	-4,06
291	662,47568	2,1	18,41	252,78267	2,8	-4,03
292	662,80976	2,6	18,69	253,88389	2,1	-3,89
293	663,91995	3,4	18,90	255,58203	2,1	-3,93
294	664,51813	2,3	18,63	257,26267	2,3	-3,78
295	666,25680	2,3	19,11	257,87323	2,8	-4,07
296	666,74107	3,0	19,02	258,66341	2,8	-3,59
297	666,85371	2,8	19,05	258,88187	2,6	-3,75
298	669,01136	2,6	18,78	259,01883	2,3	-3,88
299	669,26309	2,6	18,87	259,68613	3,2	-4,00
300	669,28741	2,8	18,62	259,71088	2,6	-3,83
301	677,18928	2,1	17,84	261,22555	2,8	-4,09
302	678,06651	2,3	17,97	263,64219	3,0	-4,43
303	678,12027	2,6	17,96	264,26811	2,8	-4,44
304	679,79152	3,4	17,87	266,21499	3,0	-4,53
305	680,48699	2,8	17,90	267,01072	2,6	-4,38
306	680,83216	2,8	17,98	267,38960	2,6	-4,36
307	686,22267	3,6	17,88	268,33296	3,0	-4,44
308	688,40037	2,6	18,34	268,72976	2,1	-4,65
309	693,15557	2,8	18,66	269,74907	3,0	-4,89
310	693,27419	2,3	18,47	271,28720	4,1	-4,50
311	694,58363	2,8	18,92	271,43909	3,8	-4,40
312	698,01403	2,6	18,46	272,71099	2,6	-4,81
313	698,52261	2,1	18,52	273,20763	2,6	-4,89
314	699,83205	2,1	18,34	273,92869	2,3	-5,01
315	700,85904	2,8	18,62	274,10661	2,1	-4,87
316	701,86341	3,0	18,43	274,11984	3,2	-4,63
317	705,59461	2,3	18,01	274,77435	3,2	-4,82
318	710,11344	2,8	18,32	275,59995	2,1	-4,56
319	712,47419	2,1	18,21	276,03643	2,8	-4,86
320	712,51899	4,1	18,16	277,03013	2,3	-4,59
321	713,76741	3,2	18,15	277,15685	3,6	-4,60
322	714,21797	2,8	17,97	277,48923	2,8	-4,66
323	715,91611	2,1	18,28	278,36517	3,6	-4,62
324	719,48048	3,6	18,12	280,28432	1,9	-4,54
325	719,76763	5,1	18,09	280,38885	2,6	-4,23
326	721,90864	4,1	18,03	281,15685	2,1	-4,24
327	723,97499	2,3	18,00	281,46064	3,0	-4,21
328	724,49424	2,3	18,08	282,70224	2,6	-4,46
329	724,54928	3,2	17,96	282,79312	3,0	-4,27
330	726,84133	2,6	18,37	282,90192	3,6	-4,44
331	729,51227	3,4	17,98	283,29147	2,6	-4,27
332	729,80027	2,8	18,05	285,08688	4,1	-4,04
333	731,01883	2,6	18,46	286,52475	3,8	-3,90
334	732,89616	3,2	18,05	286,90448	1,9	-3,92
335	735,39045	2,3	18,55	287,37040	4,1	-3,88
336	736,53819	3,4	18,12	288,32101	3,0	-3,80
337	736,80229	3,2	18,08	288,34064	2,6	-3,85
338	743,40496	3,0	18,13	288,87611	1,9	-3,82
339	746,35365	2,1	18,01	288,91280	1,9	-3,63
340	747,05083	2,3	18,22	289,04421	3,2	-3,90
341	752,50405	3,2	17,92	289,10736	2,6	-3,67
342	753,67525	2,6	17,91	290,98896	4,1	-3,68
343	754,12581	2,3	17,86	294,24912	2,1	-3,42
344	754,15269	3,2	17,79	294,78245	2,8	-3,60
345	756,50320	3,0	18,22	295,79237	3,0	-3,52
346	756,58597	2,6	17,75	296,11024	2,1	-3,49
347	757,35696	3,4	17,79	297,82843	2,3	-3,55
348	766,82896	2,8	18,09	297,85445	3,4	-3,67
349	769,56773	1,9	18,16	298,17573	2,1	-3,67
350	771,55429	2,8	18,55	299,43739	2,8	-3,91
351	771,56240	2,8	18,41	300,55483	2,1	-4,04
352	772,17253	3,0	18,78	301,12400	2,8	-3,79
353	772,52325	3,6	18,65	302,25595	2,1	-3,53
354	772,87312	3,8	18,27	304,59664	2,8	-4,27
355	773,37232	2,3	18,77	304,81381	2,8	-4,36
356	775,21680	2,8	18,61	305,25968	2,8	-4,43
357	777,61552	2,1	18,90	305,35781	2,1	-4,39
358	777,96027	2,6	18,37	305,45168	2,8	-4,45
359	778,51408	2,8	18,58	305,83909	3,8	-4,45
360	778,72741	3,4	18,73	306,89339	4,1	-4,60
361	780,60389	2,3	18,84	307,04400	2,8	-4,64
362	786,98981	3,4	19,21	307,61275	4,1	-4,61
363	788,64272	2,3	18,61	307,69125	6,2	-4,74
364	795,20144	3,8	18,47	310,03963	2,1	-4,68
365	795,44464	3,2	18,19	312,13968	2,1	-4,85
366	795,93659	3,8	18,33	312,84624	4,1	-4,58
367	797,91717	2,3	18,31	312,94651	2,6	-4,25
368	798,95013	2,6	18,11	312,99515	2,1	-4,55
369	799,28336	4,3	18,09	318,38992	2,6	-4,36
370	799,69936	3,0	18,51	319,29701	2,1	-4,50
371	803,24411	3,2	17,80	320,74512	3,4	-3,98
372	803,60635	2,6	17,83	321,13211	2,1	-3,97
373	806,16549	3,2	18,02	322,09595	2,6	-4,31
374	806,26576	3,6	17,89	322,23035	2,3	-4,01
375	807,60336	2,6	18,13	322,94288	4,7	-3,79
376	817,01563	3,2	18,64	322,97872	2,1	-3,87
377	817,67355	2,8	18,56	323,24368	2,8	-3,97
378	820,31461	2,8	18,75	324,45456	2,6	-3,90
379	820,62608	1,9	19,04	325,01989	1,9	-3,81
380	822,49232	2,1	18,94	325,74395	4,1	-3,84
381	822,70907	2,1	19,07	325,87024	3,0	-3,78
382	824,28219	2,1	19,05	325,94917	2,3	-4,08
383	825,05317	2,3	18,52	326,10448	3,6	-3,69
384	825,33221	2,6	18,93	326,97104	3,4	-3,82
385	827,06149	2,6	18,64	327,27611	2,3	-3,62
386	829,18928	3,4	18,61	327,31280	3,8	-3,74
387	829,55749	2,1	18,63	330,49616	2,8	-3,84
388	830,33829	3,2	18,42	332,69307	3,2	-3,86
389	832,31973	3,0	18,18	333,01904	3,0	-3,86
390	833,95088	3,2	18,47	335,16219	3,4	-4,25
391	834,50768	3,6	18,19	335,61659	2,1	-4,36
392	835,43483	3,0	17,83	336,00528	3,6	-4,18
393	835,82864	3,4	18,10	336,42939	2,6	-4,09
394	836,69989	3,0	17,83	336,48613	2,3	-4,00
395	842,71248	2,8	17,97	336,72635	2,3	-4,17
396	844,28560	3,4	17,69	336,93157	3,0	-4,01
397	844,47291	2,3	17,98	337,21445	2,8	-4,13
398	844,96528	2,3	18,18	337,80240	2,6	-3,89
399	852,18747	2,3	18,53	337,84123	2,8	-4,37
400	854,27045	3,2	18,39	338,00379	3,2	-4,09
401	855,88539	3,0	18,85	340,45115	2,6	-4,17
402	861,02160	2,6	18,55	340,89659	1,9	-4,27
403	861,76101	2,6	18,65	341,05061	3,0	-4,22
404	862,30843	2,6	18,57	341,28272	3,8	-4,48
405	868,80229	3,4	18,50	341,50971	4,9	-4,07
406	871,83163	2,8	18,79	343,12379	2,8	-4,32
407	871,90288	3,4	18,60	343,40965	2,6	-4,37
408	873,88816	3,0	18,57	343,41819	1,9	-4,38
409	874,27856	2,6	18,63	344,43792	2,8	-4,11
410	874,62245	2,8	18,07	344,78395	2,3	-4,29
411	876,52795	2,1	18,29	345,20037	3,0	-4,24
412	881,15771	2,8	17,94	345,73029	1,9	-4,26
413	884,64315	2,3	17,25	346,34768	2,6	-4,21
414	884,81723	3,2	17,28	347,57264	1,9	-4,10
415	888,48827	3,0	17,00	349,51696	3,6	-4,31
416	892,67173	4,1	17,32	350,56869	2,1	-3,94
417	892,70501	3,0	17,28	350,67024	2,3	-4,19
418	893,65136	3,6	17,44	351,57520	2,3	-4,04
419	896,50405	2,3	17,74	352,25701	1,7	-4,03
420	896,70075	3,2	17,49	352,65040	3,4	-4,11
421	898,42363	3,4	17,93	353,06597	3,0	-3,93
422	898,70224	2,8	18,00	355,19035	4,3	-3,91
423	899,02309	2,8	17,69	356,98192	2,1	-3,79
424	899,50608	2,3	17,74	357,61296	3,6	-3,82
425	901,25541	2,1	18,51	358,38779	2,3	-3,86
426	903,91269	4,1	18,36	358,92880	3,6	-4,08
427	907,08240	2,3	18,92	358,96123	2,6	-3,86
428	908,93371	2,6	18,79	360,50149	3,0	-3,63
429	912,14907	4,1	18,93	363,37723	2,3	-3,69
430	915,25264	4,1	18,74	367,50821	2,3	-3,90
431	915,48517	2,8	18,67	367,62555	3,2	-3,99
432	915,65243	2,6	18,41	368,06800	2,1	-3,92
433	917,54384	3,0	18,60	368,13840	3,6	-3,94
434	918,04048	2,3	18,62	368,93029	3,0	-3,94
435	922,65829	2,8	17,66	368,95035	3,4	-4,17
436	922,94587	2,8	17,50	369,27504	2,8	-4,05
437	923,93829	2,8	17,97	371,84528	3,6	-4,15
438	926,80208	3,0	17,64	372,20155	3,0	-4,23
439	931,43525	2,1	18,26	373,09797	2,1	-4,35
440	933,99312	2,3	18,43	374,83365	3,6	-4,13
441	935,87003	2,6	18,33	374,89168	2,8	-4,20
442	942,20347	2,1	19,06	375,86875	3,4	-4,42
443	942,90107	2,3	18,61	376,65723	2,1	-4,34
444	943,56155	2,3	18,70	378,99365	2,3	-4,33
445	943,98779	2,6	18,76	379,21211	2,6	-4,49
446	944,90427	2,8	18,81	379,27952	2,6	-4,30
447	945,68464	2,8	18,29	379,41819	3,2	-4,64
448	948,12475	4,7	18,60	379,50651	2,8	-4,43
449	950,38949	3,0	18,23	379,74587	3,2	-4,43
450	950,43771	2,8	18,65	379,99675	3,4	-4,48
451	953,10309	3,2	18,78	382,90917	2,6	-4,57
452	955,09605	2,6	18,73	383,83333	2,3	-4,39
453	955,18480	2,1	18,46	385,45851	2,3	-4,79
454	960,50832	2,3	18,42	387,90160	3,0	-4,62
455	963,94512	2,6	18,30	388,35771	1,9	-4,52
456	968,17467	2,1	18,58	390,17275	3,8	-4,63
457	970,35920	2,1	18,71	390,32549	3,0	-4,63
458	971,18480	2,6	18,80	392,46693	3,2	-4,71
459	973,94405	2,1	19,03	392,94395	3,4	-4,42
460	975,77872	2,8	18,79	393,17776	3,2	-4,47
461	982,28539	2,6	18,96	394,17872	3,2	-4,55
462	982,48933	4,3	18,26	394,36389	3,0	-4,55
463	987,06448	3,0	18,57	394,38821	3,2	-4,45
464	987,17797	2,3	18,71	395,22832	2,3	-4,47
465	988,81467	2,8	18,58	395,63152	3,2	-4,57
466	989,21275	3,2	18,29	395,89477	2,1	-4,51
467	995,40624	2,3	18,61	397,71365	2,3	-4,36
468	996,19984	2,6	18,43	398,55163	3,0	-4,34
469	997,03568	3,2	18,69	398,62672	3,6	-4,41
470	998,72144	2,6	18,30	399,69253	2,6	-4,22
471	1000,40720	1,9	18,28	401,95941	2,6	-4,42
