DXEX v5
C:\Users\LDA-User\Desktop\MIS1_SS24.lda
11:11:07
5;0,00 mm;0,00 mm;-50,00 mm
New Region
"Row#"	"Arrival Time [ms]"	"Transit Time [us]"	"Velocity U [m/s]"	"Arrival Time{2} [ms]"	"Transit Time{2} [us]"	"Velocity V (PDA){2} [m/s]"	
233	553,63045	2,6	18,56	200,70160	2,3	-4,22
234	555,18907	2,6	18,74	201,00965	2,8	-3,95
235	563,79024	3,2	19,03	201,26907	2,8	-4,13
236	564,73659	2,3	19,15	202,03707	2,1	-4,21
237	565,23749	2,3	18,98	203,78768	1,9	-4,02
238	567,48517	2,8	18,62	204,58427	2,1	-3,93
239	570,04347	2,3	18,31	205,07707	3,8	-3,80
240	572,69605	3,0	18,14	206,64421	2,8	-3,72
241	574,40997	2,6	18,11	207,91056	2,1	-3,95
242	576,13755	2,6	18,69	208,59024	2,6	-4,40
243	577,89840	2,3	17,88	208,74981	2,3	-3,91
244	578,85413	2,6	17,98	211,48432	2,1	-4,04
245	580,69093	2,3	17,84	212,62267	2,1	-4,03
246	583,40709	2,6	17,73	214,87205	2,6	-4,00
247	583,91013	2,8	17,98	216,76773	2,6	-3,96
248	588,42683	3,0	17,90	217,47685	1,9	-3,94
249	590,15995	2,6	18,10	217,59376	4,3	-3,88
250	591,71557	3,2	17,90	217,71963	2,6	-4,07
251	591,96859	2,3	18,25	217,77680	3,2	-3,94
252	593,82416	2,6	17,86	218,11003	2,3	-3,99
253	597,11504	3,4	18,23	218,18896	2,3	-4,08
254	597,11931	3,2	18,20	218,66725	2,3	-3,86
255	599,53936	3,6	18,52	219,50693	2,8	-3,94
256	600,35387	2,3	18,50	221,03227	2,6	-3,75
257	601,09072	2,6	18,25	221,79387	2,8	-3,74
258	602,69243	2,8	18,04	221,85744	3,8	-3,89
259	602,89168	2,6	18,07	222,31568	2,6	-3,85
260	605,87451	2,1	18,28	222,86992	2,6	-3,96
261	610,20688	3,2	18,22	226,18555	2,8	-3,86
262	612,56720	2,6	18,59	226,54523	3,4	-3,86
263	615,93488	2,1	18,95	226,59344	3,0	-3,91
264	617,32112	3,0	18,51	229,12400	3,6	-3,78
265	621,26693	2,6	18,17	229,42437	2,6	-3,79
266	622,72144	3,8	18,13	229,77467	2,6	-3,79
267	624,92219	2,6	17,87	230,02299	2,6	-3,87
268	630,71803	2,6	18,07	230,15525	3,4	-3,87
269	632,33893	3,2	17,99	230,38053	3,0	-3,86
270	632,35728	3,2	17,51	231,41221	2,8	-3,85
271	637,16411	2,8	17,85	231,89776	2,3	-3,91
272	639,41477	2,3	18,01	232,00869	3,0	-3,74
273	641,33307	1,9	18,19	232,11835	1,7	-3,85
274	645,13467	3,0	18,32	233,33648	3,2	-4,04
275	646,03536	3,2	18,49	234,01915	2,3	-4,11
276	647,98395	1,9	18,20	234,28837	2,6	-3,93
277	648,12517	2,6	18,26	234,39845	2,6	-3,99
278	648,32272	2,8	18,64	235,57733	3,4	-4,15
279	650,89552	2,8	18,23	237,12229	5,1	-4,05
280	652,33637	2,8	18,59	238,29349	1,9	-4,10
281	653,20123	3,4	18,50	238,63995	1,7	-3,74
282	653,26523	2,6	18,46	240,07355	2,3	-3,94
283	656,20027	3,0	18,21	241,56987	2,3	-4,70
284	662,76027	2,6	18,04	244,23995	3,2	-4,29
285	663,48432	2,6	17,86	246,34981	2,1	-4,14
286	670,10533	2,6	17,89	248,26512	2,6	-4,03
287	675,41819	2,3	17,79	248,50448	2,6	-4,32
288	677,69445	3,4	17,69	248,86672	3,0	-3,89
289	685,15728	2,3	17,73	249,94533	2,8	-4,27
290	687,61445	4,1	17,93	249,95216	2,3	-4,24
291	692,39355	2,1	17,98	250,52603	2,8	-4,33
292	694,05371	2,8	18,12	251,07301	2,6	-3,94
293	695,04229	2,6	19,32	252,40165	2,3	-3,67
294	695,87344	2,3	18,60	253,89328	2,8	-4,37
295	697,02459	3,0	18,89	255,25691	3,0	-4,39
296	697,35952	3,0	18,84	255,49413	2,8	-4,14
297	698,34427	3,0	18,68	256,59835	2,1	-4,15
298	698,54992	2,6	19,00	257,60315	2,6	-3,89
299	700,35557	3,0	18,95	259,10288	3,0	-4,18
300	703,84229	3,0	18,72	260,13029	2,3	-4,00
301	709,71579	2,3	18,79	261,11163	3,2	-4,15
302	711,37851	2,3	18,87	261,81904	2,6	-4,30
303	713,95685	2,6	18,61	262,26747	3,6	-4,13
304	714,41296	2,6	18,68	262,83237	3,0	-4,03
305	714,67493	2,6	18,66	263,06917	3,2	-4,00
306	716,15973	2,3	18,52	263,18139	3,8	-4,28
307	717,02032	2,8	18,30	263,71429	1,7	-4,11
308	717,15131	3,4	18,78	264,31845	3,4	-4,01
309	718,25595	2,1	18,36	265,36293	3,0	-4,00
310	722,18427	2,3	18,68	265,43120	3,0	-4,34
311	724,99515	2,3	17,83	267,17328	2,3	-3,99
312	725,43163	3,0	17,85	268,31589	2,6	-4,00
313	729,98587	3,0	17,78	269,12485	1,9	-3,80
314	730,92496	2,8	17,32	270,36304	1,7	-3,89
315	737,33179	3,6	17,99	270,37883	2,8	-3,96
316	739,14597	2,3	17,94	271,47451	2,8	-4,07
317	739,78384	2,6	17,82	274,47056	3,2	-3,97
318	743,24112	2,6	18,18	275,17797	2,3	-3,97
319	746,14117	2,3	18,00	275,85595	2,8	-4,18
320	748,87184	2,6	18,33	276,75707	3,0	-4,30
321	750,50171	3,8	18,26	277,82416	3,2	-4,12
322	756,41488	3,0	18,00	278,07291	1,9	-4,14
323	758,10704	2,3	18,57	278,23205	1,7	-4,03
324	759,10885	3,0	18,36	278,81104	2,6	-4,33
325	761,31899	2,1	18,36	278,93563	2,6	-4,21
326	761,40517	3,0	18,06	280,95760	2,1	-4,23
327	762,21328	3,0	18,22	281,40859	2,6	-4,54
328	766,11131	3,4	18,13	282,19152	3,2	-4,16
329	766,81189	2,1	18,34	282,76240	2,1	-4,24
330	769,16837	2,8	18,52	283,94555	3,2	-4,13
331	772,07995	3,4	18,37	284,17723	3,0	-4,06
332	777,32155	3,2	18,11	284,45541	3,4	-4,31
333	779,23259	2,3	18,09	286,46203	2,3	-4,24
334	783,61403	3,4	18,01	286,64507	1,7	-4,20
335	783,88197	3,2	17,63	287,53083	1,7	-4,34
336	785,05915	2,3	17,90	288,64613	2,8	-4,56
337	786,00891	2,3	17,85	289,34203	3,2	-4,31
338	788,01125	2,8	17,93	290,70565	3,8	-4,41
339	792,97168	3,2	17,91	291,80005	3,0	-4,61
340	793,12784	3,0	18,11	291,82736	2,3	-4,63
341	794,79440	3,2	18,22	292,50789	1,9	-4,22
342	797,43547	2,1	18,12	292,55269	3,0	-4,39
343	800,61755	3,0	18,49	293,34075	4,3	-4,22
344	801,58693	2,3	18,13	295,99760	2,8	-4,33
345	801,96112	2,3	17,94	297,68336	1,7	-4,13
346	806,77307	2,3	18,01	297,73669	2,6	-3,96
347	810,30075	2,8	17,98	297,74139	2,1	-3,98
348	810,83365	2,3	17,76	300,92731	2,8	-4,30
349	812,87483	2,3	18,14	301,18459	3,6	-4,11
350	814,18427	2,3	18,42	305,10565	2,3	-4,05
351	815,64859	2,6	18,46	305,38000	3,0	-3,95
352	819,85637	3,8	18,28	307,14341	3,4	-4,05
353	820,83387	2,6	18,04	307,27355	1,9	-3,98
354	820,88635	3,4	18,13	307,33371	2,3	-4,12
355	822,21627	2,6	18,29	307,51035	2,6	-4,05
356	827,11355	2,6	18,30	308,73019	3,0	-4,32
357	829,58864	3,0	18,26	309,24176	3,0	-3,96
358	830,23717	3,0	18,59	309,55792	2,3	-4,14
359	831,59397	2,1	18,49	309,99611	3,0	-4,09
360	832,09573	3,0	18,38	310,16336	2,3	-4,13
361	832,39952	2,6	18,16	311,69765	3,0	-4,10
362	833,37915	2,3	18,45	311,74331	2,6	-3,99
363	834,17232	2,3	18,22	311,95280	2,6	-4,04
364	836,58384	2,8	18,01	312,04923	4,1	-4,05
365	840,76432	2,8	18,36	312,91237	2,6	-3,87
366	841,18459	2,3	18,27	313,11291	2,3	-4,02
367	844,00443	3,4	18,69	314,04688	3,0	-4,05
368	848,13072	3,6	18,34	314,15568	2,1	-4,08
369	848,66875	3,2	17,94	314,42363	3,4	-3,97
370	849,48496	3,0	18,19	314,46331	3,6	-4,05
371	856,19259	2,8	18,60	314,84347	3,2	-4,07
372	857,49093	2,3	19,13	315,87259	1,9	-3,76
373	857,67611	2,6	19,17	315,89989	3,8	-4,20
374	860,64528	2,6	18,41	315,97200	2,6	-4,17
375	860,72891	3,6	18,93	316,53008	1,9	-3,80
376	861,92443	2,8	18,70	316,77797	3,0	-4,08
377	866,14587	2,3	18,88	316,93925	3,0	-3,99
378	867,22832	2,3	18,73	319,66267	3,0	-4,10
379	873,29936	2,6	18,31	320,56165	1,7	-4,25
380	873,53403	2,3	18,41	320,86544	3,0	-4,02
381	874,59429	3,2	18,54	321,12827	3,4	-4,21
382	875,88581	2,8	18,61	321,24645	2,6	-4,32
383	876,46779	2,8	17,96	321,63088	2,3	-4,29
384	877,75973	2,6	18,10	322,54992	3,6	-4,08
385	879,39600	3,4	17,85	322,60581	3,2	-4,21
386	880,75536	2,3	18,44	323,11909	3,0	-3,92
387	884,21435	2,8	18,11	323,48731	3,0	-4,24
388	884,65339	3,4	18,44	324,11621	3,0	-4,31
389	887,48347	2,3	18,45	324,53904	4,3	-4,27
390	890,55589	2,3	19,02	326,47781	2,1	-4,51
391	894,81104	3,8	18,66	327,70619	2,8	-4,32
392	895,85040	3,2	18,49	328,35472	2,8	-4,27
393	896,24720	3,4	18,19	328,49040	2,1	-3,78
394	898,62459	2,3	18,36	329,32581	2,1	-3,91
395	903,18608	2,6	18,26	329,53061	2,6	-4,22
396	904,43365	3,2	17,98	330,08955	2,1	-4,28
397	908,36069	2,3	17,90	330,87717	2,3	-4,51
398	909,69019	2,3	17,94	331,13872	2,3	-4,14
399	911,02736	2,6	18,14	332,37989	3,0	-4,35
400	911,40667	3,0	18,20	332,96997	2,3	-4,31
401	913,08304	3,0	17,96	333,65136	3,4	-4,16
402	913,43461	2,3	18,11	335,32773	3,6	-4,26
403	914,35408	2,8	17,96	335,56112	2,8	-4,34
404	916,80613	3,4	18,13	337,06427	3,2	-4,13
405	918,21627	2,6	18,13	340,28475	3,6	-4,03
406	919,21253	3,6	17,90	341,47003	3,2	-3,78
407	920,24763	2,3	18,40	341,57797	3,2	-4,01
408	920,71739	2,3	18,29	341,77296	2,1	-4,09
409	921,55877	3,8	18,18	342,90704	3,4	-3,88
410	922,28197	2,1	18,41	342,97616	2,6	-3,97
411	922,99835	2,6	18,24	343,05552	4,1	-3,93
412	923,45061	2,1	17,94	344,75067	2,3	-3,84
413	923,60037	3,4	18,28	344,86203	2,8	-3,97
414	924,87397	2,6	18,24	344,93413	3,4	-3,79
415	924,92645	2,1	18,22	345,55109	3,0	-3,90
416	926,34256	2,8	18,32	345,73541	3,6	-3,94
417	928,27749	2,1	17,92	345,84293	2,1	-3,89
418	931,87088	3,2	18,05	346,27173	1,9	-3,93
419	934,53797	3,2	17,92	346,48635	2,6	-3,72
420	936,40891	2,6	17,74	347,01797	1,9	-3,72
421	937,53659	3,2	17,97	347,48560	3,2	-3,97
422	938,53456	2,3	17,90	347,68912	2,8	-3,99
423	940,45115	2,6	17,92	348,57061	2,3	-3,88
424	941,62448	2,3	18,00	349,10053	3,2	-3,99
425	943,57435	3,0	18,04	350,12069	2,3	-3,65
426	947,55216	3,0	18,48	350,57936	3,6	-3,99
427	954,34000	3,4	17,99	351,52955	3,8	-4,01
428	954,86139	3,2	17,76	352,27749	2,3	-3,86
429	957,29168	3,4	17,96	352,29627	2,3	-3,98
430	958,17275	2,6	17,79	353,68677	1,9	-4,07
431	958,38053	3,0	18,02	354,12155	2,8	-3,86
432	959,50864	4,3	18,00	355,74501	2,1	-3,74
433	959,56709	2,6	18,17	355,77573	3,2	-4,05
434	964,20496	2,8	18,07	356,58896	1,9	-4,27
435	966,47056	2,8	18,01	356,72507	2,8	-3,86
436	967,87941	2,6	18,17	356,87739	3,0	-4,22
437	968,63675	2,3	18,16	357,32283	1,9	-4,13
438	971,11696	2,6	18,51	357,32880	2,6	-4,24
439	971,26331	3,4	18,22	358,44453	2,6	-4,29
440	973,54896	3,2	18,03	358,55632	3,4	-4,07
441	975,83589	3,0	18,14	359,01328	2,3	-4,03
442	977,23451	2,1	18,65	359,06235	2,8	-4,05
443	980,05349	3,0	18,02	359,19589	2,1	-4,28
444	984,67472	3,2	18,47	359,28421	2,8	-4,30
445	990,34384	3,4	18,56	359,81669	2,6	-4,12
446	991,25691	2,6	18,59	360,07184	3,2	-4,17
447	991,76933	3,0	18,26	361,13680	3,0	-4,10
448	992,80827	2,8	18,05	361,99227	2,6	-4,05
449	992,85904	3,2	18,12	362,18725	3,0	-4,25
450	993,86640	3,2	18,42	362,22779	2,6	-4,15
451	995,27483	3,0	18,57	364,98832	2,6	-3,87
452	995,39173	2,3	18,15	365,35440	2,1	-3,84
453	996,29883	3,2	18,56	365,63813	2,1	-4,38
454	996,60475	2,3	18,49	366,86395	2,8	-4,09
455	996,65680	3,4	18,74	367,18864	1,9	-4,49
456	997,18715	2,6	18,75	368,70971	3,8	-4,24
457	997,38811	2,6	18,39	370,03280	1,7	-3,90
458	1000,47248	3,0	18,76	370,25595	3,0	-3,96
459	1002,11259	3,4	18,79	370,52176	3,4	-3,99
460	1002,32592	2,3	18,68	371,46256	2,6	-3,93
461	1003,19675	2,8	18,45	371,64517	3,2	-4,13
462	1006,18683	2,1	18,67	371,98907	4,1	-4,04
463	1006,28155	2,3	18,79	372,33040	2,3	-4,10
464	1008,05989	2,8	18,41	372,63888	3,0	-4,01
465	1008,25829	2,8	18,73	373,12101	3,0	-4,15
466	1011,80816	3,8	18,67	373,13424	2,3	-4,38
467	1013,44741	2,3	18,61	375,35547	2,8	-4,52
468	1015,38917	2,8	18,57	375,45403	3,2	-4,06
469	1016,32229	2,6	18,64	375,84187	3,4	-3,74
470	1017,76400	2,6	18,47	380,45243	2,8	-4,14
