DXEX v5
C:\Users\LDA-User\Desktop\MIS1_SS24.lda
11:11:23
6;0,00 mm;0,00 mm;-25,00 mm
New Region
"Row#"	"Arrival Time [ms]"	"Transit Time [us]"	"Velocity U [m/s]"	"Arrival Time{2} [ms]"	"Transit Time{2} [us]"	"Velocity V (PDA){2} [m/s]"	
135	300,30523	2,8	17,80	124,34789	2,6	-4,22
136	303,43611	3,0	18,11	126,96805	3,4	-3,98
137	303,82224	2,6	18,42	127,47920	3,6	-4,07
138	307,75312	3,0	18,36	128,31717	2,3	-4,07
139	308,36069	1,9	18,39	128,91408	2,1	-4,08
140	309,51184	2,8	18,25	129,75333	2,3	-4,40
141	316,13029	2,6	18,02	130,16891	2,1	-4,08
142	318,09381	3,0	18,33	130,95141	2,3	-4,37
143	319,15579	4,3	18,28	131,11227	2,8	-3,98
144	332,69861	2,3	18,20	131,70405	3,4	-4,33
145	333,39707	3,8	18,17	131,95237	2,3	-4,19
146	336,90597	3,4	18,46	133,43120	3,6	-4,48
147	339,62171	3,8	18,58	134,54949	2,6	-4,27
148	343,41221	2,8	18,66	135,02693	2,3	-4,15
149	344,02277	2,3	18,92	135,56667	2,3	-4,45
150	344,46693	2,1	18,54	136,51216	2,3	-4,22
151	347,93317	3,2	18,28	136,68667	3,4	-3,94
152	349,88133	2,6	18,03	136,89531	2,1	-4,28
153	351,16944	2,1	18,33	137,34203	3,4	-4,22
154	355,48304	2,8	18,07	139,77573	2,6	-4,43
155	356,32912	2,6	18,10	141,27717	2,6	-4,48
156	356,81893	2,8	17,94	141,93211	2,8	-4,39
157	357,30917	3,2	18,05	143,73520	2,8	-4,71
158	359,61061	3,2	18,14	144,48784	2,6	-4,61
159	361,29125	2,6	18,28	145,31856	2,1	-4,50
160	366,93691	2,3	18,20	145,39792	3,2	-4,65
161	367,21339	2,8	18,18	145,71664	3,2	-4,49
162	368,10085	2,1	18,34	147,04613	1,9	-4,34
163	368,66277	3,0	18,24	148,68880	3,8	-4,41
164	369,08859	3,0	18,35	148,98405	2,6	-4,55
165	370,34768	2,8	18,66	150,43941	2,1	-4,37
166	374,16165	2,6	18,72	151,01541	3,0	-4,46
167	374,49275	3,4	18,39	151,31024	3,0	-4,38
168	382,15525	3,0	19,08	151,39600	3,0	-4,21
169	385,78661	2,8	18,67	151,63067	3,4	-4,31
170	386,78075	3,4	18,52	152,32784	2,3	-4,36
171	387,48859	2,6	18,54	152,40891	1,9	-4,54
172	391,03504	2,3	18,72	152,98533	2,1	-4,39
173	391,07557	2,1	18,74	153,75888	3,4	-4,00
174	393,10992	2,8	18,38	155,57392	2,3	-3,92
175	393,46064	2,8	18,38	156,19259	3,0	-3,97
176	394,07504	2,6	18,51	156,84752	4,1	-4,06
177	396,25360	2,6	18,26	157,21445	2,8	-3,85
178	399,23557	3,0	18,79	160,81595	2,6	-4,05
179	400,65893	3,6	18,17	161,26949	2,6	-4,08
180	401,97264	2,8	18,09	161,52037	2,6	-3,85
181	404,76987	3,0	18,10	161,86512	3,4	-3,81
182	404,79632	2,6	18,13	162,11643	5,1	-3,90
183	406,51749	2,8	18,23	162,36432	2,3	-3,85
184	412,52155	2,8	17,87	162,70992	2,6	-3,94
185	412,61925	3,2	17,94	163,08453	3,6	-3,87
186	412,67984	2,3	18,00	163,60037	3,4	-3,94
187	414,56784	2,6	17,72	163,76592	2,8	-4,06
188	416,86288	3,0	17,80	164,72165	2,3	-3,71
189	422,84176	2,1	17,68	164,73957	4,3	-4,02
190	425,19440	3,2	17,68	166,25083	3,4	-3,88
191	428,69008	2,6	18,27	168,01211	2,3	-4,22
192	435,93019	3,0	18,44	169,46704	2,6	-3,96
193	437,59845	3,0	18,20	169,95216	2,6	-4,06
194	437,61381	2,3	18,01	170,46373	2,6	-4,00
195	440,27195	3,0	18,23	171,01627	3,8	-3,87
196	442,32933	3,4	18,31	171,53509	2,3	-3,91
197	452,18789	3,2	18,49	172,80272	2,8	-4,05
198	453,79003	2,3	18,17	173,54000	3,2	-4,24
199	453,97947	2,3	18,25	173,73968	2,6	-4,12
200	455,51291	2,8	17,97	173,79216	3,0	-4,21
201	460,98491	3,6	18,50	174,01531	1,9	-4,11
202	462,90021	2,6	18,50	174,19664	2,6	-4,37
203	464,26597	2,6	18,33	174,37371	2,6	-4,29
204	467,70747	2,3	18,27	174,64507	2,8	-4,07
205	467,88325	2,3	18,79	175,73947	2,8	-4,20
206	470,28069	2,1	18,42	178,28453	2,1	-4,19
207	471,70235	2,6	18,52	178,99365	2,3	-4,25
208	474,25637	2,3	18,43	179,55941	2,6	-4,24
209	475,29829	2,8	17,82	180,47461	3,4	-4,26
210	479,83291	2,3	17,88	181,73499	3,0	-4,07
211	482,66128	3,0	17,75	182,11088	1,9	-3,96
212	483,21851	3,0	18,40	182,63269	3,0	-4,08
213	488,46949	3,0	18,12	183,63621	3,4	-4,64
214	489,14917	2,8	17,94	184,31205	2,8	-4,18
215	492,45371	2,8	18,18	184,57787	2,8	-4,12
216	494,29477	2,8	18,08	184,74853	2,6	-4,15
217	494,41509	2,3	18,07	185,73755	2,3	-4,27
218	495,67291	2,8	17,93	185,78619	3,2	-4,23
219	496,53435	3,0	17,89	186,80293	3,8	-4,19
220	498,25424	2,3	18,21	186,87675	3,0	-4,05
221	498,60752	2,3	18,40	187,29147	3,4	-4,11
222	499,86960	3,4	18,19	188,03301	2,1	-4,14
223	500,83728	2,8	18,02	188,58768	3,4	-4,23
224	508,66619	2,1	18,66	189,04592	2,6	-4,09
225	509,00368	3,4	19,06	190,03792	2,6	-4,22
226	509,79984	3,0	18,81	191,17157	4,1	-4,08
227	526,58917	3,4	18,46	191,93189	2,3	-4,22
228	527,36443	3,2	18,46	192,07995	2,3	-4,08
229	528,00443	3,4	17,99	192,08848	2,3	-4,14
230	529,59419	4,1	18,12	192,31163	2,6	-4,24
231	532,99557	2,6	18,46	192,47717	4,1	-4,15
232	535,66011	2,8	18,03	193,38469	3,0	-4,13
233	538,43557	4,5	18,45	196,26000	1,7	-4,45
234	540,05605	2,1	18,06	196,61285	4,3	-4,20
235	540,78053	2,3	18,15	196,68752	2,6	-4,39
236	543,43397	3,0	18,41	196,75707	2,1	-4,36
237	551,19888	2,8	18,40	197,21957	2,6	-4,26
238	551,55557	3,0	18,41	197,66459	2,6	-4,35
239	552,45029	2,8	18,41	199,27653	2,8	-4,24
240	553,23835	2,6	18,48	199,54619	2,8	-4,29
241	556,86203	3,0	18,34	201,21275	3,2	-4,10
242	562,99536	3,0	17,75	202,15099	2,1	-3,82
243	563,00731	2,6	17,79	202,69072	3,0	-4,18
244	565,21232	3,0	17,98	202,76027	4,5	-4,01
245	565,66672	2,8	17,66	202,98171	3,4	-4,19
246	566,77861	3,0	18,27	203,35717	3,4	-4,22
247	568,81467	2,6	17,98	204,91152	2,8	-4,20
248	569,20080	3,8	17,75	206,10363	2,6	-4,56
249	570,06480	2,8	18,01	206,33531	1,7	-4,09
250	571,16304	2,3	17,60	206,62416	2,8	-4,28
251	571,54576	3,6	17,54	208,79803	3,4	-4,24
252	572,63973	3,2	17,85	211,20101	2,3	-4,29
253	572,88635	2,6	17,42	212,11707	3,8	-4,29
254	573,88731	2,1	18,11	213,90011	3,2	-4,24
255	574,10064	2,3	17,97	216,91067	2,8	-4,41
256	575,71899	3,2	17,79	216,93285	2,1	-4,07
257	576,15547	2,6	17,80	217,05872	3,8	-4,02
258	576,34363	2,6	17,83	217,15557	3,6	-4,28
259	577,50117	2,3	18,03	217,56859	2,8	-4,28
260	578,37157	2,3	17,70	217,70128	3,0	-3,88
261	581,40944	2,3	18,01	218,57936	2,1	-4,19
262	593,54683	2,3	18,65	218,75685	3,0	-4,29
263	594,68816	3,0	18,63	219,00219	4,3	-4,03
264	598,50768	2,3	18,81	219,01243	3,6	-4,08
265	599,92763	2,3	18,70	219,27611	3,0	-4,05
266	601,44997	2,8	18,58	219,47835	3,0	-4,16
267	601,83440	2,1	18,86	219,79792	2,8	-4,24
268	603,99675	2,8	18,52	222,77776	2,1	-4,36
269	604,46480	1,9	18,80	223,04613	2,1	-4,18
270	605,38597	4,3	18,48	223,13872	3,2	-4,01
271	605,56944	2,1	18,42	225,35739	2,3	-4,03
272	606,02597	3,0	18,11	225,45680	3,0	-3,94
273	611,37467	2,8	17,88	225,56091	2,3	-4,03
274	611,67205	2,6	17,86	226,45691	2,6	-4,00
275	612,43621	2,3	17,95	227,07216	2,3	-3,96
276	613,08005	2,8	18,21	228,09445	3,0	-3,92
277	615,42885	2,3	17,61	229,06981	2,6	-4,03
278	617,63387	3,8	17,27	229,90608	4,1	-4,04
279	618,68133	2,8	17,51	230,49445	4,3	-3,92
280	620,20624	2,8	17,14	230,93605	3,4	-4,07
281	622,22437	3,4	17,32	231,45915	3,2	-4,12
282	625,53744	3,0	17,51	232,06373	3,2	-4,13
283	626,01744	2,8	17,43	236,24677	2,6	-4,31
284	626,98000	2,8	17,37	236,28773	2,1	-4,19
285	631,21552	2,6	17,94	236,61243	2,1	-3,95
286	631,43312	3,0	18,13	236,93840	2,6	-4,43
287	635,87856	2,6	18,22	238,53755	2,3	-4,17
288	636,84325	3,0	18,36	239,55301	2,8	-4,11
289	640,03088	2,6	18,66	239,98992	2,6	-4,27
290	642,99877	3,6	18,62	240,04624	2,3	-4,24
291	647,21211	2,3	18,70	240,15973	2,8	-4,13
292	655,55472	2,3	18,98	240,55099	2,1	-4,37
293	655,68315	2,3	18,78	241,83269	2,6	-4,27
294	660,90299	3,2	19,18	242,20859	2,1	-4,51
295	661,74992	3,2	18,86	243,43611	3,6	-4,21
296	666,89979	3,0	18,62	243,73648	2,8	-4,25
297	666,90917	1,9	18,70	243,86832	1,7	-4,21
298	669,90437	2,1	18,67	243,97328	2,1	-4,21
299	670,55376	3,4	18,72	244,23739	3,0	-4,16
300	672,61499	2,1	19,17	244,78992	3,6	-4,27
301	672,62821	2,3	18,91	245,66843	2,6	-4,35
302	674,22181	2,8	18,74	246,46117	3,0	-4,31
303	682,86437	2,3	18,33	248,03984	2,1	-3,95
304	683,47963	2,8	18,36	248,06757	2,3	-4,17
305	683,95749	3,2	18,27	248,59024	1,9	-4,72
306	688,46565	2,6	18,18	249,46405	1,7	-4,56
307	691,69637	3,6	17,86	249,48197	2,8	-4,41
308	694,01147	3,4	17,77	249,74651	4,1	-4,58
309	695,88965	3,0	17,86	250,14416	3,2	-4,44
310	703,35888	3,0	18,54	251,31920	4,1	-4,46
311	705,25584	4,1	18,46	251,63749	2,1	-4,64
312	705,54811	2,8	18,72	252,78736	2,8	-4,34
313	707,05424	2,8	18,46	253,94661	2,6	-4,48
314	709,09584	2,1	18,78	254,23461	3,8	-4,32
315	709,14448	2,3	18,62	254,32379	2,8	-4,62
316	716,32229	3,0	18,70	254,70267	3,0	-4,38
317	716,67643	2,8	18,89	255,57520	3,0	-4,37
318	716,98576	2,1	18,76	255,75995	3,2	-4,17
319	717,36165	2,3	18,49	255,80432	2,8	-4,47
320	717,47771	2,3	18,72	255,86789	4,1	-4,48
321	721,55664	2,8	18,36	257,71749	4,3	-4,01
322	722,46757	2,6	18,62	258,06139	2,8	-4,11
323	722,84176	3,4	18,57	258,99664	2,6	-4,04
324	727,40880	2,3	18,71	259,16475	1,9	-3,98
325	728,29840	2,3	17,97	259,24795	2,3	-4,38
326	728,68965	3,0	18,08	260,78011	2,3	-4,03
327	736,70331	2,3	17,94	260,95035	2,8	-3,97
328	737,73925	2,3	17,63	261,75760	2,8	-4,12
329	738,25595	3,8	17,53	261,80325	3,6	-4,02
330	744,20795	3,0	17,84	262,74320	3,2	-4,07
331	745,82117	3,2	17,79	264,25744	2,3	-3,91
332	747,25563	2,6	18,14	264,67771	2,8	-4,00
333	748,97381	2,6	17,93	265,58651	1,9	-4,03
334	749,28741	3,0	18,27	267,02224	1,9	-3,97
335	752,65296	4,3	18,24	267,21083	2,1	-3,93
336	755,28720	2,3	18,18	267,45147	2,8	-4,14
337	757,46875	2,6	17,93	269,11461	2,1	-4,00
338	758,96293	2,1	18,32	271,03504	2,1	-4,30
339	759,18224	2,6	18,70	271,13104	3,0	-3,94
340	759,93317	2,1	17,96	271,78981	4,3	-4,05
341	760,08165	2,8	18,25	273,76656	3,2	-4,02
342	761,40005	2,6	18,52	273,93680	3,2	-3,91
343	765,53659	2,6	17,84	274,39077	1,9	-4,24
344	766,12155	2,8	18,00	276,16272	4,5	-4,14
345	766,20688	2,1	17,98	276,21733	3,2	-4,23
346	766,75515	3,8	18,03	276,25659	2,8	-4,14
347	770,18043	4,1	18,17	276,33040	2,3	-3,99
348	775,60592	2,8	18,21	276,63547	2,6	-4,21
349	777,73200	2,1	18,64	277,87195	2,6	-4,45
350	783,96389	3,0	18,69	278,33616	2,8	-4,13
351	784,31589	2,3	18,64	278,43472	2,1	-4,01
352	786,67536	2,8	18,80	278,54992	4,7	-4,23
353	792,10043	3,0	18,38	278,59003	2,3	-4,43
354	792,58384	3,2	18,36	279,20912	3,4	-4,38
355	796,33339	3,4	18,28	279,94171	2,6	-4,16
356	796,53776	2,6	18,45	279,99888	3,6	-4,33
357	798,23845	3,4	18,38	281,41456	3,0	-4,52
358	798,61051	3,4	18,41	282,45349	2,6	-4,21
359	801,96325	3,6	18,19	283,93957	2,8	-4,26
360	806,76453	4,1	18,33	284,53819	1,7	-4,16
361	809,30960	2,8	18,63	286,02725	2,3	-4,21
362	810,90235	2,6	18,76	286,52389	3,8	-4,24
363	813,17861	3,2	18,88	287,51163	2,3	-4,33
364	817,75419	2,1	18,65	288,96955	2,6	-4,23
365	821,59675	3,4	18,32	289,71109	2,6	-4,23
366	823,39600	3,2	18,13	290,00336	2,8	-3,97
367	824,42683	3,0	18,04	292,41445	3,0	-4,15
368	824,93243	2,1	17,98	293,53019	3,0	-4,18
369	825,01989	2,3	17,96	293,84720	2,6	-4,03
370	826,03408	2,3	18,06	294,11643	2,3	-4,02
371	827,83163	3,0	18,12	294,70352	2,8	-3,87
372	829,44187	3,0	18,13	297,30533	2,1	-4,03
373	833,07536	3,0	18,13	297,39536	2,3	-3,99
374	834,22864	3,2	18,15	297,40475	2,3	-4,04
375	835,75781	2,8	18,24	298,08827	2,1	-4,25
376	836,45115	3,2	18,43	298,13264	3,2	-4,02
377	837,41541	3,2	18,70	298,98128	3,6	-3,98
378	837,47771	2,3	18,94	299,31152	2,1	-3,96
379	838,69115	2,6	18,80	300,37435	3,0	-4,08
380	839,13616	2,8	18,58	303,06661	3,8	-4,10
381	841,21531	2,3	18,93	303,43568	4,3	-4,11
382	843,38491	2,1	18,71	307,71429	2,6	-4,24
383	844,67259	2,3	18,84	307,74672	2,8	-4,20
384	848,00571	2,3	19,16	307,95963	3,4	-4,02
385	848,29115	3,4	18,84	308,33595	2,1	-4,25
386	851,91568	3,0	18,40	308,35984	3,2	-4,23
387	853,08987	2,8	18,59	308,45627	3,0	-4,16
388	853,71664	3,2	18,30	308,68667	2,8	-4,09
389	854,13392	2,3	18,71	309,07835	2,1	-4,46
390	854,62416	2,3	18,26	314,07760	2,1	-4,34
391	855,21509	3,0	18,30	314,52261	2,8	-4,27
392	855,41776	2,8	18,11	315,08752	3,2	-4,38
393	855,82651	3,0	18,24	315,79792	1,9	-4,29
394	856,48997	2,3	18,18	316,99685	2,1	-4,66
395	858,74064	2,6	17,88	317,17733	1,9	-4,53
396	859,47835	3,0	17,74	317,57328	2,1	-4,22
397	863,82821	2,6	17,67	318,12795	2,6	-4,52
398	868,39141	3,2	17,68	318,58917	3,4	-4,30
399	870,40869	3,0	17,95	320,80528	3,6	-4,28
400	873,06725	3,8	17,89	321,01136	2,6	-4,14
401	875,70021	3,2	18,08	321,31387	2,8	-4,41
402	878,03536	2,8	18,05	321,64027	2,8	-4,22
403	878,61648	3,0	18,17	321,68763	3,6	-4,38
404	891,58501	3,0	18,32	321,69872	3,8	-4,15
405	891,70021	2,6	18,16	321,84507	3,4	-4,31
406	894,51024	2,8	17,99	323,46171	3,0	-4,17
407	895,74715	3,0	18,50	324,32869	2,1	-3,90
408	899,55131	2,1	18,57	325,07621	3,2	-4,11
409	899,60635	2,1	18,24	325,50587	3,2	-4,11
410	899,93104	2,8	18,22	327,73776	3,0	-4,13
411	901,41499	2,8	18,24	328,91237	4,1	-3,94
412	904,92091	2,6	18,66	329,58992	2,3	-4,11
413	906,54352	2,8	18,30	330,79269	2,1	-3,73
414	907,80091	3,2	18,26	331,57947	4,1	-4,30
415	909,11717	2,3	18,34	332,69861	3,2	-3,97
416	911,38021	2,8	18,15	333,50245	2,1	-3,92
417	911,89947	2,1	18,32	333,69573	4,5	-3,84
418	912,17083	2,3	18,26	334,83109	4,1	-3,86
419	912,30053	2,6	18,10	335,17797	3,4	-3,93
420	914,05413	2,8	18,26	335,66267	3,0	-4,09
421	914,47696	2,8	18,47	336,90597	3,6	-4,08
422	914,75899	3,8	18,37	337,80923	3,0	-3,78
423	914,91301	3,0	18,47	338,16635	1,9	-4,14
424	915,15024	2,6	18,47	338,67280	2,6	-4,22
425	918,23333	2,8	17,98	341,40688	3,2	-3,88
426	921,48325	3,6	18,30	342,62971	2,6	-4,11
427	923,29061	2,8	18,63	343,10245	2,6	-4,16
428	930,99920	1,9	17,60	343,41179	4,3	-4,04
429	931,71045	2,8	17,96	343,66992	3,4	-4,17
430	934,73893	2,3	18,24	346,00165	2,8	-4,24
431	934,84517	2,8	17,81	346,30075	3,0	-4,18
432	935,73989	2,3	17,93	347,02779	2,6	-4,10
433	937,70683	3,0	17,86	347,80261	1,9	-4,29
434	938,29093	3,4	18,06	347,93317	3,2	-4,13
435	939,17072	2,6	18,14	349,76016	2,6	-4,50
436	945,41712	2,1	19,03	350,07760	3,2	-4,17
437	945,55920	2,8	18,63	351,16901	3,2	-4,28
438	946,09467	3,0	18,98	352,94352	3,4	-4,34
439	947,34651	3,0	18,61	354,19579	3,6	-4,18
440	953,92101	3,2	18,98	354,23035	2,3	-4,44
441	960,70459	3,4	18,49	354,56784	3,2	-4,26
442	961,82544	2,3	18,63	354,84091	1,7	-4,23
443	962,78843	3,0	18,46	354,85371	4,1	-4,37
444	965,26224	2,6	18,17	354,96165	2,6	-4,08
445	966,27515	3,2	18,89	356,98704	2,3	-4,28
446	971,71045	3,0	18,46	357,30875	3,2	-4,17
447	973,49861	3,2	19,02	358,26277	2,6	-4,21
448	975,24155	2,3	18,67	359,18651	2,3	-4,27
449	975,37808	3,0	18,66	360,01680	2,3	-4,22
450	977,06384	3,2	18,97	361,03568	2,1	-4,15
451	980,02363	3,0	18,66	363,20741	3,2	-4,19
452	980,65168	3,0	18,94	363,22277	3,2	-4,19
453	981,71749	2,6	18,60	363,29488	2,3	-4,26
454	982,59600	2,1	18,53	363,91653	2,3	-4,14
455	984,43109	2,6	18,60	364,51728	2,8	-4,07
456	986,87973	2,6	18,18	364,85179	2,6	-3,92
457	987,53808	2,8	18,18	365,05829	2,8	-4,13
458	989,37147	2,6	18,04	365,57029	2,8	-4,14
459	990,04176	3,2	17,77	365,80795	2,8	-3,97
460	990,18896	2,8	18,18	365,88261	3,0	-4,15
461	997,14064	3,2	17,56	366,93691	3,0	-4,19
462	997,21275	3,4	17,88	368,10085	4,1	-4,18
463	998,25339	2,8	18,10	368,76816	2,6	-4,24
464	999,97115	2,6	18,24	369,72987	2,1	-4,14
465	1000,48144	2,6	17,76	370,53200	3,6	-4,03
466	1001,81861	2,6	17,74	370,84432	2,6	-4,27
467	1003,95877	2,3	17,95	372,78011	3,6	-4,29
468	1006,25339	3,2	18,33	372,92773	2,1	-4,28
469	1006,47952	3,0	18,50	374,16165	2,8	-4,27
470	1008,31376	3,2	18,11	374,49104	3,8	-4,00
471	1008,55696	4,1	18,42	374,66341	2,8	-4,13
