DXEX v5
C:\Users\LDA-User\Desktop\MIS1_SS24.lda
11:23:59
11;0,00 mm;0,00 mm;100,00 mm
New Region
"Row#"	"Arrival Time [ms]"	"Transit Time [us]"	"Velocity U [m/s]"	"Arrival Time{2} [ms]"	"Transit Time{2} [us]"	"Velocity V (PDA){2} [m/s]"	
161	308,46821	2,8	18,48	149,66843	2,3	-1,94
162	309,36080	3,4	18,78	151,65968	2,6	-1,86
163	311,60464	2,8	18,17	151,80645	2,1	-1,95
164	313,49520	2,6	18,10	153,52507	2,8	-2,09
165	315,41136	3,0	18,70	156,31376	2,8	-1,98
166	316,39568	2,3	18,65	156,65339	2,3	-2,23
167	323,08240	2,1	19,62	157,51397	2,1	-9,48
168	324,72165	2,8	19,80	157,76997	3,2	-2,90
169	325,30875	2,3	20,39	158,12155	1,9	-3,29
170	327,62427	4,5	15,60	158,13221	2,6	-3,31
171	328,63760	2,8	18,25	158,69968	2,8	-3,45
172	328,82363	3,0	17,98	159,53125	2,8	-3,70
173	329,73029	3,4	18,04	159,97669	2,1	-3,75
174	330,76112	2,8	17,83	160,87141	2,3	-4,21
175	330,80037	3,8	17,52	161,21573	3,4	-4,34
176	332,08037	2,3	18,47	161,53232	2,8	-4,32
177	337,19781	2,6	17,96	162,59685	2,3	-4,26
178	342,07973	3,2	17,62	163,19333	2,1	-4,10
179	343,79024	3,0	17,82	163,25307	2,8	-4,12
180	348,13029	3,2	17,83	166,06309	3,2	-4,07
181	348,16400	2,6	18,15	166,71760	2,8	-3,89
182	349,38000	2,8	17,95	166,73424	3,6	-4,06
183	349,41072	2,6	18,04	166,77520	2,6	-4,03
184	351,97200	3,2	18,34	166,95995	3,4	-4,01
185	356,10811	3,0	18,95	167,02096	3,8	-3,93
186	359,13445	2,3	18,84	167,05339	3,0	-3,81
187	359,96816	2,3	18,50	167,40027	2,6	-3,75
188	360,99856	2,6	18,33	167,81584	3,4	-3,74
189	361,04123	2,8	18,59	168,65765	2,8	-3,45
190	363,07088	4,3	18,00	169,28101	3,4	-3,80
191	364,38501	2,1	17,87	171,16816	4,1	-3,85
192	364,60176	3,2	17,99	175,92677	3,8	-3,15
193	364,98320	2,8	17,68	176,35131	2,3	-3,12
194	368,68539	3,2	17,83	178,87333	2,6	-3,62
195	370,72827	3,6	18,49	180,02448	1,9	-3,92
196	371,13232	3,0	18,61	180,72165	3,4	-3,99
197	372,26427	2,3	19,31	181,97648	1,7	-4,15
198	374,43088	2,8	19,91	183,19973	3,2	-4,15
199	374,82811	2,8	20,06	183,67589	2,3	-4,36
200	377,92101	2,8	19,71	184,87312	2,6	-4,47
201	378,87419	3,8	19,42	185,03141	1,9	-4,76
202	380,06117	3,6	19,01	185,46960	3,4	-4,42
203	380,57317	3,6	19,01	191,38747	3,4	-3,91
204	382,35621	2,8	18,36	191,93147	3,0	-3,89
205	382,62672	3,4	18,37	191,95664	3,8	-4,06
206	386,76795	4,3	19,29	192,28645	3,4	-3,85
207	387,59013	2,3	19,62	194,44325	2,6	-3,49
208	388,62565	4,5	19,00	195,47536	2,1	-3,17
209	389,90736	2,3	18,83	195,51120	2,1	-3,19
210	390,20688	3,2	18,51	196,87867	3,0	-3,12
211	390,86139	2,8	18,08	197,06896	3,0	-2,88
212	393,24176	2,6	17,60	197,18373	3,2	-3,03
213	395,82267	2,6	17,30	197,33989	3,6	-2,71
214	396,98320	2,8	17,91	199,07045	3,0	-2,56
215	400,09403	2,8	21,02	199,35077	2,3	-2,39
216	401,30277	2,6	17,87	202,11685	3,2	-1,22
217	403,52741	3,0	18,62	204,14309	4,7	-7,00
218	403,94939	1,9	18,56	204,55568	4,5	-3,16
219	408,40037	3,2	17,56	204,76816	3,0	-5,31
220	409,19909	3,4	17,57	204,82917	2,3	-6,25
221	409,22213	2,6	17,16	206,11173	2,3	-2,38
222	409,45339	2,3	17,20	208,80485	4,1	-4,63
223	410,68645	3,4	16,97	211,28165	2,1	-5,21
224	417,69488	2,3	18,65	212,60517	4,9	-9,49
225	418,49744	2,3	18,80	214,52859	1,9	-4,11
226	420,82917	2,3	18,70	215,89989	3,0	-6,05
227	421,45211	2,1	18,75	216,09104	3,0	-5,62
228	423,96944	2,6	17,87	217,35269	2,6	-5,88
229	425,03824	3,2	17,88	217,67739	2,1	-6,07
230	426,98043	3,2	17,67	218,89765	4,1	-6,59
231	428,97211	2,8	18,00	221,48539	1,9	-5,56
232	430,02213	2,8	17,70	221,76869	2,6	-5,71
233	431,33285	2,6	18,19	223,36528	2,3	-4,98
234	435,01627	2,6	18,20	223,94853	1,7	-5,07
235	435,60379	2,6	17,99	227,39173	3,0	-5,67
236	438,86949	2,6	18,08	230,70267	3,6	-3,99
237	438,89509	2,6	18,04	230,92411	3,8	-4,02
238	440,11493	2,6	18,30	232,11323	2,6	-3,51
239	446,18341	2,3	18,44	233,46107	2,8	-3,22
240	449,22085	2,6	18,66	233,51056	3,0	-3,13
241	451,43739	3,6	18,57	235,02565	3,2	-3,10
242	451,91141	3,2	18,65	236,43280	2,8	-3,07
243	453,57541	3,8	18,52	237,74565	3,4	-3,46
244	456,06587	4,3	18,59	237,75931	2,6	-3,60
245	456,09744	2,3	18,39	239,47152	3,2	-3,50
246	459,67760	2,6	19,21	241,42309	2,6	-2,92
247	460,38459	2,8	18,90	242,86864	2,6	-2,51
248	461,50245	2,1	19,46	243,40923	2,3	-5,26
249	462,76837	3,4	19,05	245,27077	2,6	-2,03
250	464,00955	3,2	19,11	245,69189	1,9	-1,44
251	465,64368	2,1	18,81	246,80464	3,2	-2,33
252	467,73733	2,6	18,07	247,87899	2,3	-6,19
253	468,86032	2,3	18,78	247,91483	2,8	-3,37
254	469,78235	2,6	18,38	248,86160	3,2	-8,99
255	470,13648	3,6	18,08	249,21445	6,2	-10,74
256	478,12624	2,3	17,89	250,39973	3,0	-8,02
257	479,72453	4,5	17,63	250,76624	2,8	-11,88
258	480,24208	2,8	17,62	251,39216	2,8	-9,94
259	480,35515	2,8	17,36	251,56624	2,3	-10,08
260	480,93584	2,6	17,43	252,14053	3,2	-9,55
261	481,47984	2,8	17,28	252,31205	3,2	-8,65
262	482,47099	2,6	17,22	256,73787	2,3	-4,41
263	483,37296	2,8	17,42	258,73339	5,3	-2,44
264	483,66608	2,6	17,42	262,74533	6,2	-7,75
265	483,71131	3,6	17,56	263,26245	3,2	-8,03
266	488,00315	2,6	17,77	263,92293	4,3	-3,46
267	488,93328	4,1	18,24	264,11621	4,7	-3,88
268	490,81189	3,4	18,77	265,54469	7,7	-5,58
269	491,90075	2,6	18,43	266,82085	2,8	-2,18
270	492,12987	2,1	18,76	268,29115	5,1	-0,84
271	492,27579	2,3	18,51	269,27760	4,5	-9,49
272	496,29584	3,2	18,84	269,86683	3,4	-8,86
273	497,08560	3,6	18,72	270,18811	4,9	-8,41
274	499,47579	2,8	18,73	270,54395	5,1	-7,63
275	500,04240	2,3	18,82	272,22843	3,8	-3,71
276	501,35269	2,3	18,97	273,35269	4,3	-2,44
277	502,59813	2,6	18,65	273,62277	2,8	-3,11
278	503,99717	3,0	19,08	274,59856	2,8	-9,50
279	505,87877	2,3	18,71	274,89979	4,5	-8,21
280	511,09221	2,3	18,74	275,12421	5,1	-9,33
281	514,32208	2,3	18,66	275,68400	1,7	-8,67
282	514,42064	2,8	19,28	275,80389	4,1	-9,19
283	518,39504	2,6	19,48	275,98779	2,8	-6,70
284	519,09264	3,0	19,29	277,01733	5,8	-3,75
285	524,22501	2,8	19,31	277,39451	1,5	-2,55
286	527,06619	3,8	18,47	281,48155	2,6	-6,66
287	528,91365	2,3	18,76	283,94725	2,8	-5,76
288	529,07024	2,8	18,77	284,35045	2,6	-5,25
289	531,33840	2,6	18,63	286,33829	3,0	-4,39
290	531,47152	2,6	18,82	286,66427	1,9	-4,45
291	531,52656	3,2	18,64	286,80421	3,0	-4,19
292	532,36368	2,6	18,70	287,01243	2,8	-4,26
293	537,70256	2,6	17,67	287,21467	3,6	-4,22
294	539,55088	2,3	17,21	287,93275	2,6	-4,11
295	540,41275	3,0	17,23	287,93787	2,6	-3,95
296	540,73019	2,3	17,33	287,94725	2,8	-3,93
297	543,56027	3,6	17,71	288,47760	3,2	-3,86
298	543,92123	4,3	17,78	289,82885	2,1	-2,54
299	546,47653	3,4	17,93	289,90011	2,6	-2,54
300	547,16603	2,3	18,04	290,17531	2,6	-2,27
301	547,71344	2,6	18,19	290,28453	6,2	-2,22
302	548,10896	2,8	18,42	292,44133	2,3	-2,32
303	548,14395	2,6	18,29	292,52880	2,1	-2,67
304	549,95003	3,0	18,72	293,79216	3,0	-2,84
305	550,69029	2,8	18,22	293,86427	3,8	-2,98
306	554,25680	3,8	18,15	294,18981	2,8	-2,99
307	555,33328	2,8	18,74	295,19333	3,0	-3,49
308	555,82139	2,6	18,81	297,51653	3,4	-3,50
309	556,84880	2,1	19,21	297,72261	4,1	-3,40
310	559,56496	2,6	19,23	298,50427	3,4	-3,57
311	562,02811	2,8	20,17	298,69371	2,8	-3,57
312	562,34213	3,0	19,52	302,10619	2,8	-2,99
313	565,30704	3,0	15,85	303,95664	3,0	-2,21
314	567,87643	2,6	16,57	304,58811	2,1	-1,77
315	571,56240	4,5	14,77	304,84112	1,5	-2,28
316	573,15899	2,3	13,99	305,08603	3,8	-2,06
317	573,53531	3,4	14,25	305,52464	2,3	-1,98
318	574,25893	2,6	14,27	307,57136	2,6	-1,65
319	577,86469	3,8	15,14	308,90213	3,8	-1,35
320	578,13008	3,2	15,17	311,60464	2,6	-1,77
321	582,40827	3,0	15,93	311,64261	2,6	-1,69
322	582,50725	3,4	16,13	312,80357	2,8	-1,76
323	588,68155	2,1	19,01	313,14576	3,4	-1,84
324	590,04389	2,8	18,98	313,49520	3,2	-1,85
325	592,01339	3,0	19,36	313,81947	2,6	-1,80
326	592,43280	1,9	19,50	315,66309	3,2	-2,04
327	593,33648	1,9	19,78	316,39568	3,2	-2,01
328	595,51504	2,3	18,98	319,82395	2,1	-5,78
329	599,15408	2,1	19,50	320,30779	1,9	-3,23
330	599,19376	2,6	19,44	320,87824	2,1	-2,85
331	599,44805	2,3	19,65	322,59045	3,0	-3,60
332	601,85360	2,8	17,50	323,70149	3,8	-3,12
333	603,12507	3,2	17,21	325,85104	2,6	-2,90
334	609,00197	2,3	16,86	326,08827	2,6	-3,00
335	614,70949	2,8	18,56	327,06747	2,8	-4,76
336	615,55173	3,0	18,47	327,22533	2,1	-5,59
337	616,23397	2,6	18,82	327,78128	1,9	-7,44
338	616,45755	3,2	18,53	328,77499	1,9	-4,57
339	618,10235	2,3	18,65	328,82277	2,6	-4,80
340	618,63696	2,3	18,75	329,05616	2,3	-4,61
341	619,48176	3,2	18,81	329,35013	2,8	-4,93
342	619,67931	2,6	19,09	330,65317	2,6	-4,70
343	620,80443	3,4	19,11	331,73947	2,8	-4,40
344	621,03653	2,3	18,79	337,33776	3,4	-6,31
345	621,53317	3,2	18,98	337,72859	4,1	-6,09
346	622,71504	2,8	19,07	338,87163	3,4	-5,86
347	624,05435	2,6	18,96	341,75760	2,8	-2,74
348	626,38693	3,2	18,66	342,07888	4,5	-2,57
349	627,24709	2,3	18,50	343,79067	3,2	-1,77
350	627,87813	2,8	18,06	345,09157	3,4	-1,36
351	628,14139	2,1	18,02	345,29509	2,8	-1,44
352	630,70437	3,2	17,10	345,80795	2,3	-1,38
353	632,07440	3,0	17,36	346,23077	2,6	-1,43
354	632,16315	3,4	17,01	346,56997	1,9	-1,58
355	632,27749	2,3	16,87	347,86320	4,1	-1,74
356	632,70459	3,0	17,16	348,67899	3,2	-1,88
357	632,75152	3,4	16,78	349,38000	3,6	-2,16
358	633,33947	3,8	16,40	350,33019	1,7	-2,65
359	633,37872	3,4	16,30	351,77488	2,6	-2,98
360	634,02085	2,8	16,35	352,82192	2,6	-3,22
361	635,08155	2,1	15,94	356,10768	2,6	-3,46
362	637,63643	2,8	16,18	356,18832	4,7	-3,45
363	638,31184	3,0	15,94	356,30181	4,1	-3,50
364	640,46821	3,8	16,27	359,13445	2,3	-2,98
365	643,63963	2,6	17,11	359,96773	3,4	-2,85
366	644,29243	2,6	17,04	360,95888	2,8	-2,88
367	644,87568	2,6	17,30	364,09531	3,0	-2,69
368	645,77936	3,4	17,67	364,38459	3,6	-2,70
369	650,12667	2,1	19,99	364,98277	3,0	-2,74
370	650,92411	2,6	20,22	365,54128	3,4	-2,68
371	652,61840	3,8	20,49	367,78341	1,9	-2,70
372	659,57179	3,6	15,61	367,92464	3,6	-2,51
373	662,92624	3,6	18,08	368,42811	3,6	-2,56
374	665,70000	2,8	16,94	368,43664	4,7	-2,66
375	666,00507	2,6	14,58	368,47931	2,3	-2,57
376	668,50789	4,5	12,07	368,68581	3,8	-2,49
377	670,71163	3,6	13,37	369,80624	2,3	-2,58
378	671,21339	2,3	13,08	370,75557	2,6	-2,56
379	672,30053	3,8	12,47	371,13232	3,4	-2,58
380	675,26331	2,1	14,96	371,75824	2,3	-2,66
381	675,71728	4,1	15,88	372,12731	2,3	-2,62
382	676,06672	3,6	15,96	372,63376	2,8	-2,41
383	677,19227	2,6	16,40	372,75451	2,6	-2,34
384	679,07557	3,0	15,91	373,44656	1,9	-2,37
385	680,50491	2,6	16,37	373,65221	2,3	-2,08
386	680,93840	2,8	16,91	374,08229	2,3	-2,01
387	681,59675	4,7	17,12	374,43088	3,2	-1,75
388	682,28837	3,4	17,18	376,20667	2,1	-0,85
389	682,88059	2,8	17,77	376,50789	2,1	-0,85
390	683,88411	2,3	18,03	376,59109	3,2	-0,70
391	685,96240	2,1	18,83	377,20976	2,8	-0,14
392	690,56485	2,8	18,47	377,55067	2,1	-0,57
393	693,00539	2,1	18,25	378,87461	2,3	-0,63
394	693,66757	3,0	18,67	380,19557	2,1	-1,65
395	694,22139	2,8	17,29	382,35664	4,3	-2,44
396	696,94693	4,5	18,19	383,19120	2,1	-2,87
397	699,52315	2,8	18,97	386,26533	3,0	-3,16
398	700,54587	2,8	19,26	386,27259	2,6	-3,02
399	701,14448	2,1	18,63	387,51376	2,1	-3,88
400	708,73317	2,1	17,49	387,67163	3,0	-3,56
401	708,93797	2,6	17,35	388,18661	2,8	-3,96
402	709,09072	2,8	17,74	389,90693	1,9	-4,12
403	712,51173	2,1	17,14	393,74053	2,6	-2,74
404	718,03323	4,1	18,16	393,81264	3,0	-2,82
405	718,30928	2,3	17,87	394,10320	2,8	-2,64
406	719,97371	3,6	17,82	394,15909	2,6	-2,58
407	720,06800	2,8	18,14	394,24016	2,8	-2,55
408	721,97861	3,0	18,12	395,41520	2,6	-2,56
409	723,05509	2,1	17,96	395,76891	2,1	-2,56
410	723,22277	3,2	18,06	396,57360	1,9	-2,59
411	724,86629	2,1	18,76	396,79589	2,6	-2,53
412	726,22267	3,2	18,74	396,98320	2,6	-2,50
413	726,44795	3,6	18,16	397,48069	3,6	-2,57
414	728,56677	3,4	17,62	397,56048	2,1	-2,40
415	728,79205	2,8	17,44	400,09360	2,3	-5,88
416	728,87867	2,6	17,88	400,88805	3,4	-5,14
417	734,93819	2,6	17,71	403,61616	2,6	-3,64
418	735,54491	3,4	18,25	404,06117	2,6	-3,66
419	737,68208	2,3	17,90	405,80453	2,8	-2,85
420	738,00507	2,6	17,69	406,15739	2,8	-2,78
421	738,81787	2,6	17,64	406,16507	2,8	-2,49
422	742,11173	3,0	17,59	408,74597	2,8	-2,30
423	742,27216	2,8	17,63	409,45339	3,2	-2,51
424	742,56741	2,8	17,89	410,23632	3,2	-2,49
425	746,86395	2,8	16,89	410,53925	2,1	-2,47
426	747,78043	2,3	16,61	412,34917	2,8	-2,38
427	747,97200	3,0	16,24	412,83045	3,8	-2,54
428	748,79931	3,0	16,75	412,95120	3,6	-2,27
429	748,93797	2,8	16,97	415,70533	1,9	-2,37
430	750,87419	2,8	16,49	415,75781	2,8	-2,43
431	751,65883	3,2	16,59	415,90971	3,0	-2,37
432	752,63589	3,4	16,54	416,07653	2,3	-2,16
433	754,05584	2,8	16,66	417,29723	2,8	-2,17
434	755,09563	3,2	16,78	417,45125	3,8	-1,99
435	755,32347	2,6	17,51	418,19109	2,3	-2,07
436	755,94384	3,8	17,09	418,49744	1,9	-2,07
437	756,15973	3,2	17,05	419,00389	2,8	-1,96
438	756,65808	2,1	16,96	419,37125	2,6	-1,70
439	757,15600	2,8	17,24	420,72421	3,0	-1,37
440	757,88304	2,6	17,48	422,27643	3,0	-1,91
441	758,23163	2,6	17,80	423,42203	2,8	-2,11
442	758,61349	2,3	17,82	425,61765	2,8	-2,54
443	759,90288	2,6	18,12	426,98043	3,0	-2,91
444	760,23483	3,0	18,16	428,11195	2,8	-2,76
445	765,07493	2,6	18,59	430,02213	2,8	-2,41
446	765,28059	3,4	18,60	430,20859	2,8	-2,26
447	765,28485	2,3	18,93	430,24272	2,8	-2,41
448	765,39237	2,8	18,52	430,68133	2,3	-2,35
449	765,53957	3,0	18,76	431,09776	2,1	-2,35
450	765,67611	2,3	19,01	431,33285	3,4	-2,22
451	766,51365	2,1	19,09	433,74309	3,2	-2,50
452	767,89264	3,2	19,06	433,78576	1,9	-2,49
453	769,33349	2,8	19,20	433,96965	2,1	-2,48
454	770,86053	2,8	18,90	435,01584	2,8	-2,49
455	772,77413	3,0	18,53	438,86949	2,1	-2,88
456	776,07184	2,8	18,29	438,96805	3,4	-2,48
457	778,33573	2,6	18,35	439,68784	3,6	-2,47
458	780,17637	2,3	18,20	440,11451	2,8	-2,36
459	781,65947	3,0	17,87	441,41883	3,2	-2,15
460	781,66245	1,9	17,98	442,37115	2,1	-1,97
461	782,31568	2,6	18,09	445,89840	3,0	-2,20
462	783,98864	3,2	18,12	446,27259	2,6	-1,94
463	785,46448	2,3	18,04	447,04101	2,6	-1,99
464	788,73061	2,1	17,64	447,28293	2,8	-1,85
465	792,14565	3,0	17,38	448,48613	2,3	-1,78
466	794,22779	3,6	17,69	449,22085	3,2	-1,73
467	794,35451	3,2	17,47	449,29808	3,0	-1,76
468	795,86789	2,3	17,90	451,65883	2,1	-1,89
469	796,44816	3,0	17,97	451,91141	3,4	-1,43
470	797,28187	2,8	17,83	454,51877	3,4	-1,63
471	797,61296	2,6	18,28	456,36752	3,0	-1,71
