DXEX v5
C:\Users\LDA-User\Desktop\MIS1_SS24.lda
11:21:21
1;0,00 mm;0,00 mm;-150,00 mm
New Region
"Row#"	"Arrival Time [ms]"	"Transit Time [us]"	"Velocity U [m/s]"	"Arrival Time{2} [ms]"	"Transit Time{2} [us]"	"Velocity V (PDA){2} [m/s]"	
232	295,41605	3,2	18,83	450,71205	2,3	-8,14
233	296,61883	3,2	18,41	452,48016	2,3	-3,11
234	296,73104	2,3	18,33	453,19056	3,0	-2,49
235	297,33989	2,1	18,97	454,58875	2,1	-2,96
236	300,60816	2,8	18,26	455,28720	2,6	-3,14
237	301,52336	3,4	18,23	461,68464	3,0	-1,91
238	301,91931	2,6	18,23	462,43941	2,6	-1,87
239	303,32091	2,3	18,28	466,86651	1,7	-3,66
240	306,34555	2,6	18,16	469,20720	2,1	-5,66
241	309,93936	3,2	18,05	469,58992	3,8	-10,22
242	310,05072	2,6	18,03	470,63867	3,2	-7,85
243	310,96976	2,6	17,92	472,32997	2,6	-4,35
244	311,95835	3,2	17,97	472,71739	2,6	-4,29
245	312,95376	3,8	18,43	474,79397	2,8	-3,04
246	314,44069	3,2	17,97	476,30267	2,3	-2,36
247	314,57125	3,4	18,18	476,37179	3,0	-2,43
248	316,61285	2,1	18,18	476,81424	4,1	-2,18
249	318,11472	2,3	17,83	477,24603	3,0	-2,25
250	320,98277	3,6	17,98	477,84891	2,3	-2,45
251	321,44485	3,2	18,04	479,36101	2,1	-2,93
252	323,84144	3,2	18,03	480,46267	2,3	-3,12
253	324,76859	3,0	17,90	482,13051	1,7	-2,09
254	330,71077	2,3	18,46	482,43984	2,6	-2,25
255	331,65072	3,2	18,66	485,46363	1,7	-1,26
256	334,01147	2,1	18,96	485,99824	2,6	-1,06
257	335,22704	3,0	18,31	489,74480	2,6	0,04
258	337,70469	3,0	18,82	495,90928	2,6	-1,51
259	340,44219	2,8	18,80	496,29584	2,1	-1,37
260	342,83323	2,1	18,77	503,05765	2,8	-3,18
261	347,70533	2,8	19,26	503,54576	3,2	-2,78
262	347,77445	4,1	18,80	504,53008	3,0	-2,23
263	348,39227	2,6	19,28	505,83013	1,9	-1,04
264	350,36091	2,8	18,99	508,23013	3,8	0,44
265	351,59781	2,3	18,62	511,68613	2,1	0,99
266	353,44955	2,1	18,75	515,68955	3,0	-0,92
267	354,88443	2,6	18,57	517,01904	2,8	-1,97
268	356,27749	3,0	18,52	522,53499	3,0	-3,63
269	359,55984	2,6	18,37	533,40304	2,3	-0,00
270	359,58885	2,3	18,74	536,95077	2,1	-7,92
271	360,06928	2,6	18,39	537,27717	2,1	-10,06
272	362,62032	3,8	17,77	538,62800	3,0	-5,11
273	363,77019	2,6	17,92	544,65339	2,3	-1,29
274	365,42821	3,2	18,11	549,61381	2,3	0,01
275	365,45723	2,1	18,15	550,96805	1,7	-0,31
276	368,81893	2,6	17,62	552,26853	2,1	-1,57
277	376,23824	2,1	18,31	552,55483	2,3	-1,32
278	377,65392	2,8	18,47	554,73424	3,0	-2,68
279	377,79216	3,2	18,23	558,09552	2,3	-2,69
280	378,50853	2,6	18,29	562,30459	2,8	-2,66
281	380,59408	2,6	18,40	563,70960	2,1	-2,14
282	381,16240	2,6	18,58	565,93296	3,0	-1,44
283	389,13936	2,8	18,68	566,30715	2,3	-1,59
284	389,24347	2,3	19,21	566,79867	2,3	-1,74
285	389,34075	2,8	19,23	567,76037	3,0	-1,70
286	390,69541	2,3	19,06	568,97296	1,9	-2,10
287	390,96037	3,4	18,77	568,98491	3,0	-2,08
288	391,83376	3,4	18,62	571,46512	1,9	-2,09
289	393,46533	2,8	18,81	578,11771	2,1	-0,14
290	394,90789	3,6	18,83	584,34491	2,1	-0,14
291	395,03205	3,8	18,71	584,56165	2,1	-0,12
292	398,26789	3,0	18,71	585,10395	2,1	-0,36
293	398,29307	3,0	18,46	585,40517	3,2	-0,35
294	398,66640	3,2	19,01	586,54565	3,8	-0,51
295	400,04837	2,6	18,96	587,13189	3,0	-0,59
296	401,30235	2,1	18,86	589,22939	3,0	-0,70
297	402,90064	2,6	18,72	591,91355	2,1	-0,28
298	403,00304	3,2	18,59	596,79973	1,7	-1,69
299	403,51419	3,0	18,58	599,04912	2,1	-2,28
300	407,24667	3,6	18,13	600,25872	2,1	-2,57
301	408,81083	3,4	18,47	602,12667	3,0	-2,48
302	409,52805	2,6	18,72	603,53680	3,0	-2,67
303	409,73925	2,3	18,38	604,79461	2,8	-2,37
304	410,19152	2,6	18,19	607,55045	3,4	-2,17
305	410,50640	2,3	18,50	608,72336	2,3	-2,40
306	411,67333	2,3	18,71	609,54128	2,8	-2,64
307	413,16283	2,6	18,35	609,77723	4,5	-2,50
308	413,42736	3,0	18,40	612,09189	2,8	-2,75
309	413,76229	2,6	18,43	614,32464	2,3	-2,45
310	414,45861	2,3	18,58	614,65232	1,9	-2,53
311	414,99920	2,8	17,87	617,37659	2,3	-0,75
312	419,25691	3,6	17,94	619,43312	1,9	-0,14
313	420,25403	4,5	18,20	621,00795	2,1	-0,05
314	422,10277	3,6	18,18	624,37093	2,6	0,02
315	423,30000	1,9	17,71	624,94309	2,8	0,08
316	423,38661	2,8	17,93	628,15717	2,3	-0,08
317	424,37477	3,8	18,13	628,83429	2,3	-0,09
318	424,85819	3,2	17,75	629,57797	2,3	-0,09
319	425,09755	3,4	18,19	629,82544	2,6	-0,28
320	426,51621	2,6	18,11	634,32421	2,6	-1,31
321	426,76112	2,6	18,22	635,12507	2,8	-1,62
322	429,26907	2,6	17,61	635,19035	3,8	-1,51
323	429,81136	3,4	17,93	639,58885	3,4	-1,83
324	430,54309	4,3	17,88	641,70043	3,0	-1,59
325	430,85797	2,3	18,55	642,26149	2,6	-1,43
326	431,18096	2,3	19,04	646,34299	3,2	-1,48
327	431,24581	2,8	18,89	646,50725	2,8	-1,59
328	432,15760	2,1	15,78	646,63056	2,8	-1,53
329	433,15813	2,3	17,56	648,02917	2,3	-1,56
330	439,35333	2,6	19,18	648,83088	3,0	-1,59
331	441,40987	3,2	18,90	650,62587	2,8	-1,83
332	442,84389	2,8	19,04	653,08432	1,9	-1,88
333	443,07045	2,3	18,73	655,45573	2,3	-2,13
334	446,54309	2,8	18,57	657,53275	2,6	-2,39
335	449,18245	2,3	17,15	658,70053	2,8	-1,86
336	449,74480	2,8	14,33	659,50053	3,0	-1,70
337	450,02512	3,4	11,74	661,29424	2,3	-1,52
338	451,12805	3,4	14,39	665,68336	1,9	-0,29
339	451,89819	2,8	13,27	670,57851	3,8	-0,41
340	452,09701	3,8	12,46	673,67568	2,6	-0,36
341	453,43632	2,3	15,21	674,66597	2,3	-0,85
342	455,09819	4,1	15,83	675,31067	2,6	-0,92
343	457,75504	2,1	16,52	676,82149	2,6	-1,29
344	460,07355	2,6	16,91	677,38725	3,8	-1,14
345	465,20336	3,0	18,21	678,26448	2,3	-1,27
346	465,79387	2,3	19,22	682,44581	2,3	-1,46
347	466,86651	4,1	18,49	685,60741	3,0	-1,72
348	467,33627	2,1	21,50	686,54053	1,7	-1,80
349	469,15600	4,9	10,43	691,64091	2,8	-1,82
350	469,59035	3,6	12,66	693,29936	2,6	-1,93
351	470,27131	4,1	13,59	693,95984	2,8	-1,90
352	470,63952	4,5	9,84	695,09776	2,1	-1,66
353	472,71867	4,3	15,13	701,56517	2,8	-1,50
354	473,65349	3,4	15,51	705,62533	2,6	-1,91
355	474,04048	3,8	15,26	706,16549	1,9	-1,96
356	475,82992	2,3	16,90	706,19621	4,3	-1,89
357	476,30267	3,2	17,53	707,39643	2,6	-2,04
358	476,35344	3,4	17,44	709,12272	2,6	-2,10
359	476,81467	2,3	17,69	709,13979	1,9	-2,36
360	477,84976	3,0	17,96	710,06053	2,6	-2,23
361	478,18725	2,6	18,25	710,82341	2,6	-2,10
362	482,53072	4,5	17,08	711,10245	2,1	-2,34
363	485,31003	3,6	16,68	717,36549	3,4	-2,53
364	485,39707	2,8	17,44	717,46320	3,6	-2,19
365	485,86555	3,2	17,19	723,71259	3,0	-2,54
366	485,99867	2,8	16,93	724,93413	3,2	-2,57
367	489,31472	1,9	18,46	725,05275	2,6	-2,73
368	489,74523	2,1	18,46	725,12613	2,3	-2,47
369	494,50043	3,0	19,67	725,56859	3,2	-2,71
370	495,60592	2,6	20,12	729,76912	3,8	-2,61
371	496,21733	3,0	19,65	732,50021	2,1	-2,52
372	496,36240	2,1	19,88	734,08699	2,1	-2,74
373	496,43536	2,3	20,08	735,21851	2,1	-2,80
374	497,51867	3,0	20,11	736,33296	2,8	-2,57
375	500,25488	3,0	19,05	739,54917	2,6	-2,20
376	501,96965	2,6	18,21	742,14245	3,2	-2,34
377	502,84645	2,3	17,82	745,41371	2,6	-2,23
378	503,54576	2,3	17,49	746,78629	3,4	-2,45
379	504,53008	2,6	17,04	747,15493	2,3	-2,38
380	504,87013	2,3	16,89	748,12645	1,9	-2,58
381	507,22149	2,8	17,20	751,06747	3,0	-2,42
382	507,25008	2,1	17,18	752,52453	3,2	-2,44
383	509,70981	2,6	18,24	758,70139	2,3	-2,65
384	510,48123	2,3	18,83	759,77744	2,3	-2,71
385	510,63909	3,6	18,84	759,98224	2,3	-2,59
386	511,68528	2,3	19,32	761,06512	2,1	-2,19
387	514,82512	2,6	21,51	764,73317	2,1	-2,19
388	515,68997	2,1	21,94	766,36304	3,8	-2,21
389	516,64229	2,6	22,20	766,90789	3,0	-2,39
390	517,52421	2,1	18,54	768,88293	2,1	-1,80
391	518,22480	2,1	18,84	769,39877	2,3	-1,85
392	518,88400	2,1	19,21	777,63557	2,8	-2,21
393	519,37595	2,8	18,67	779,27184	2,3	-2,15
394	521,55621	2,8	18,71	782,84517	2,3	-2,56
395	522,53499	3,0	17,73	784,98149	3,2	-3,00
396	522,57296	2,8	18,01	787,42715	2,1	-3,05
397	522,82939	3,0	17,49	788,50363	2,6	-3,18
398	523,32645	3,0	17,02	789,08731	2,6	-3,15
399	523,45829	2,8	16,95	789,89883	2,3	-3,32
400	523,52912	3,2	16,85	793,00368	2,1	-3,69
401	523,72240	2,8	17,22	798,88229	2,6	-3,39
402	524,76347	3,8	16,46	801,54085	2,8	-3,15
403	526,53371	3,0	15,55	806,16165	2,8	-3,18
404	528,22416	2,6	15,97	806,38395	2,8	-2,87
405	528,74299	4,3	16,30	814,21797	2,8	-3,63
406	529,02587	3,2	16,69	814,58107	2,6	-3,59
407	531,66608	2,8	18,38	817,58949	3,2	-3,52
408	532,62309	2,6	19,40	818,84432	2,6	-3,88
409	533,40261	2,1	19,97	819,57733	3,0	-3,92
410	533,89072	2,8	20,63	819,64603	2,8	-4,21
411	534,97403	2,1	21,73	821,41712	2,6	-4,16
412	535,05296	3,2	22,41	827,51547	1,9	-4,67
413	537,27760	2,1	23,38	834,80891	4,3	-4,22
414	537,97136	3,2	16,86	835,23472	2,1	-4,06
415	538,36731	1,9	20,32	835,52571	2,3	-4,16
416	539,52443	2,1	20,89	841,78875	3,6	-3,62
417	544,46096	4,5	15,84	843,32645	2,1	-3,66
418	544,65381	3,0	15,54	846,02768	2,3	-3,80
419	546,96421	3,0	16,41	849,76741	2,6	-4,21
420	547,79877	3,0	17,18	852,10811	2,3	-4,34
421	549,61424	2,8	18,33	857,51397	4,1	-4,94
422	553,71536	3,0	19,48	865,06128	1,9	-4,62
423	554,73424	2,8	19,90	865,61339	3,4	-4,37
424	555,61616	2,3	19,61	865,69317	2,6	-4,09
425	558,29392	2,8	19,07	865,78789	2,3	-3,88
426	562,58363	3,4	17,23	868,25189	1,7	-3,76
427	563,56197	3,2	17,48	869,53403	3,0	-3,58
428	567,47024	2,6	18,72	869,98245	2,8	-3,40
429	568,98448	2,8	19,12	873,25243	2,6	-3,66
430	569,05957	3,2	18,96	873,27845	2,1	-3,91
431	571,46555	3,0	19,20	874,06565	2,8	-3,84
432	572,90213	2,6	19,86	875,94768	2,3	-3,22
433	573,18757	2,3	19,24	879,25136	2,8	-4,03
434	573,44955	2,6	19,13	881,92869	2,3	-0,75
435	578,11728	2,6	18,31	882,79611	4,3	-8,86
436	578,90064	2,8	18,66	883,08368	2,1	-8,73
437	580,49723	2,6	18,86	886,27899	3,2	-2,95
438	582,78416	3,4	18,54	887,44507	3,0	-3,01
439	584,50448	3,0	18,55	890,29904	2,3	-1,76
440	584,56165	2,3	18,25	892,70629	5,3	-6,58
441	584,72080	6,2	18,12	895,62213	1,9	-1,33
442	585,19781	2,6	17,92	897,64539	3,6	-1,34
443	585,54896	2,6	18,04	899,10288	3,0	-1,23
444	586,42576	2,6	17,26	899,74672	2,3	-1,32
445	586,50939	2,6	17,50	902,09936	2,3	-1,35
446	587,19632	2,1	17,44	903,91355	3,4	-2,89
447	587,70021	3,4	16,92	903,98608	2,1	-2,96
448	588,14523	2,8	16,65	905,05872	2,8	-3,16
449	590,52432	3,0	16,45	908,03173	2,3	-3,46
450	590,68944	3,4	16,64	910,93563	2,3	-2,60
451	591,91440	3,8	16,28	911,12208	3,0	-2,79
452	592,44944	2,6	16,27	915,44848	1,9	-1,77
453	592,76859	3,0	16,81	917,73200	3,6	-1,56
454	595,79621	2,8	17,13	919,00091	2,8	-1,38
455	599,04955	2,3	17,55	920,82235	3,0	-1,34
456	599,48005	3,6	17,22	921,41115	3,4	-1,35
457	601,42011	3,2	17,15	924,93072	3,8	-0,89
458	601,69445	2,6	17,43	932,12987	2,1	-3,80
459	604,79547	2,6	17,59	934,39717	2,1	-5,60
460	605,44699	3,6	17,67	940,92603	3,0	-0,71
461	606,22309	3,0	18,26	941,46192	2,3	-0,20
462	606,96123	3,8	18,49	941,94235	1,9	-0,05
463	608,63333	2,6	19,41	943,15323	2,3	0,51
464	608,72379	3,2	19,45	944,85733	2,1	0,41
465	612,36453	2,6	19,94	950,23675	2,1	-5,87
466	612,77541	2,3	19,31	952,11877	2,8	-9,86
467	614,32464	3,2	19,28	953,08091	2,3	-7,88
468	614,47440	2,6	19,50	953,34416	3,4	-7,66
469	615,62469	2,3	19,28	953,97392	2,3	-6,57
470	616,91536	3,6	19,33	954,71504	2,8	-2,57
471	618,93691	2,6	19,29	955,58203	2,3	-1,39
