DXEX v5
C:\Users\LDA-User\Desktop\MIS1_SS24.lda
11:21:37
2;0,00 mm;0,00 mm;-125,00 mm
New Region
"Row#"	"Arrival Time [ms]"	"Transit Time [us]"	"Velocity U [m/s]"	"Arrival Time{2} [ms]"	"Transit Time{2} [us]"	"Velocity V (PDA){2} [m/s]"	
84	129,03269	2,3	18,37	139,89136	3,4	-3,88
85	132,22075	3,0	18,44	143,60592	2,6	-3,97
86	132,28347	2,3	18,51	144,44091	2,6	-3,82
87	132,58256	2,8	18,59	144,75280	3,0	-3,72
88	133,65861	2,6	18,50	149,29381	2,1	-3,39
89	136,44261	2,3	18,39	150,87760	2,8	-3,69
90	139,89179	2,6	18,46	151,98693	2,8	-3,62
91	144,44176	3,2	18,26	153,72475	1,9	-3,69
92	145,22085	2,1	18,35	153,94107	2,3	-3,91
93	146,09040	3,6	18,35	154,69968	2,3	-3,82
94	148,11365	3,4	18,72	155,32816	4,1	-4,19
95	149,43888	2,3	18,39	158,35067	3,4	-4,28
96	149,94491	3,0	18,01	164,68197	1,9	-4,16
97	151,58971	3,0	18,37	165,18331	1,9	-4,24
98	153,72432	2,3	18,50	165,45680	4,1	-4,37
99	156,36453	2,8	18,05	169,06640	1,7	-4,32
100	156,40976	2,3	18,23	169,71536	3,2	-5,33
101	160,55013	2,3	18,06	170,52901	3,2	-3,41
102	161,18843	2,1	17,97	170,91899	2,3	-6,56
103	161,34032	2,6	18,08	173,68421	1,9	-3,83
104	162,49488	3,0	18,33	175,05040	3,0	-5,04
105	163,00219	2,6	18,21	175,27824	2,3	-5,62
106	164,30992	3,0	17,88	177,28059	4,1	-4,37
107	164,77925	3,2	18,06	180,09189	2,1	-5,63
108	165,14149	2,8	18,40	181,07536	2,3	-4,36
109	165,18416	3,0	17,97	188,06075	4,7	-4,90
110	165,54811	3,0	18,05	188,37008	3,6	-3,71
111	165,62533	2,3	18,11	189,91035	2,1	-3,20
112	166,57595	2,8	19,37	191,15195	3,0	-1,68
113	167,69424	3,0	17,88	191,83547	3,0	-2,07
114	168,32400	1,9	17,80	192,21733	3,4	-4,84
115	168,63461	2,6	17,93	194,68389	2,8	-2,97
116	171,54064	3,6	15,23	200,47120	1,9	-3,52
117	172,19515	2,6	17,65	200,80016	3,2	-2,43
118	175,27995	2,8	17,10	204,23781	2,6	-2,66
119	177,61253	2,6	17,95	205,98800	2,8	-4,41
120	178,82555	3,6	18,15	206,59941	2,6	-5,58
121	181,60485	2,6	17,33	207,80645	2,6	-8,25
122	182,59259	2,6	17,71	209,88816	2,8	-2,34
123	187,84059	3,0	15,71	210,82256	2,8	-2,35
124	188,31163	2,8	17,56	214,39333	2,1	-6,37
125	188,98960	2,6	16,49	214,51109	2,8	-6,61
126	190,09211	2,8	17,40	216,00272	3,0	-4,58
127	191,06619	3,6	18,20	216,18832	2,8	-5,18
128	191,83632	3,2	17,36	216,66363	2,8	-3,85
129	194,58021	2,8	17,50	217,69488	3,8	-5,27
130	195,00944	2,8	16,38	220,52709	1,9	-1,10
131	198,93264	4,1	16,79	221,19568	6,0	-2,16
132	202,65360	2,8	13,48	223,80176	2,6	-0,59
133	204,23781	2,6	17,13	224,99045	2,1	-2,07
134	206,35621	3,2	16,49	226,35621	3,2	-7,43
135	206,61691	2,3	17,03	228,00229	4,5	-6,49
136	206,75131	2,3	17,15	228,72165	2,1	-5,66
137	206,82384	3,0	16,11	229,53829	4,1	-11,77
138	207,93403	3,4	15,08	236,01851	2,6	-2,03
139	209,74224	3,2	17,19	236,75792	3,8	0,19
140	209,88816	3,2	17,39	239,87003	2,6	-7,84
141	210,82213	3,6	18,29	243,38832	3,0	-1,77
142	211,12251	2,1	18,87	247,10971	3,6	-1,29
143	213,12571	3,4	19,45	248,74427	2,8	-0,32
144	213,97733	2,8	18,87	250,69669	2,6	-8,61
145	214,26875	3,4	16,81	251,94896	2,6	-5,58
146	217,69616	4,7	14,08	252,35813	4,1	-5,51
147	218,15056	3,4	14,92	256,94821	2,3	-0,20
148	218,57040	3,4	14,37	262,53797	3,0	-8,13
149	220,56891	3,2	14,16	267,01029	3,2	-2,08
150	221,16368	4,7	11,80	268,03643	2,1	-1,68
151	222,39376	2,3	15,83	269,71835	2,6	-0,81
152	224,42341	3,4	17,13	271,40795	2,8	-0,00
153	226,13648	4,5	13,01	271,57136	2,8	0,14
154	228,00272	2,8	14,74	274,64720	2,3	-1,13
155	229,53872	3,6	11,64	276,76816	2,8	-2,78
156	236,01893	3,4	13,26	280,17552	2,3	-1,75
157	236,75792	3,6	14,53	280,46693	2,6	-1,23
158	237,69317	3,8	13,99	282,47227	3,2	-0,63
159	238,21797	4,1	12,52	282,87845	3,6	-0,56
160	238,64720	3,0	11,58	284,67131	2,1	-0,02
161	241,86597	2,6	17,32	294,44496	3,2	-1,47
162	243,23643	3,0	16,79	302,76411	2,8	-2,12
163	244,68667	3,2	17,38	304,02661	3,2	-1,58
164	246,28240	2,6	18,11	305,21445	1,7	-2,36
165	248,05264	1,9	19,36	306,44624	2,6	-2,27
166	248,74427	2,6	21,61	307,28933	2,8	-2,14
167	250,15227	2,6	17,67	307,64048	2,3	-2,21
168	252,35941	4,3	11,16	308,33253	3,0	-5,58
169	257,17435	2,8	17,61	309,47173	4,5	-1,03
170	257,81477	2,1	17,87	312,32315	1,9	-0,08
171	259,99248	2,3	20,59	314,83365	1,9	0,27
172	263,91952	2,3	17,61	315,45104	3,4	0,50
173	264,02747	2,6	19,38	316,35429	3,4	0,25
174	270,17232	3,4	17,16	319,30555	2,6	-1,30
175	273,06811	2,8	17,25	321,20379	3,8	-3,75
176	275,54405	2,8	20,48	322,87547	3,4	-2,70
177	276,62267	3,2	19,56	324,17424	3,4	-2,34
178	277,18885	2,3	19,55	329,02629	2,3	-0,11
179	277,71621	3,2	16,82	329,46405	3,0	-0,12
180	278,50299	2,8	17,89	331,13744	2,8	0,11
181	278,61819	3,6	17,63	334,28283	3,0	-4,11
182	282,47184	2,6	18,25	334,61008	2,8	-1,12
183	286,14203	2,3	19,30	336,76048	2,8	-6,37
184	286,29136	3,0	19,68	338,27856	2,3	-2,68
185	287,97627	2,6	21,99	339,27995	3,2	-3,80
186	288,58939	2,1	28,77	341,69019	3,2	-2,24
187	288,82832	2,6	18,70	345,10821	2,8	-0,07
188	290,00293	2,6	23,09	348,35557	3,0	0,35
189	292,25275	3,2	17,66	351,22235	2,3	-1,76
190	297,69573	3,0	17,74	351,26416	2,1	-2,37
191	302,26832	3,6	19,84	352,51728	1,9	-3,79
192	303,68443	2,3	19,20	354,05499	2,3	-5,75
193	304,02789	5,5	19,31	357,16197	2,3	-2,62
194	304,79077	2,6	20,07	359,77531	2,6	-1,18
195	306,44624	2,6	17,72	362,78800	3,0	-0,53
196	308,93200	3,0	16,27	363,43995	3,4	-0,18
197	309,73797	3,8	15,95	364,40677	2,6	-0,75
198	311,07600	2,8	16,27	366,80165	2,3	-1,15
199	311,19376	2,6	16,07	366,84133	3,0	-1,40
200	313,88176	2,8	17,50	371,56069	3,0	-1,06
201	319,23003	2,3	20,95	375,55899	2,3	-1,51
202	319,30555	2,3	20,92	378,57381	2,6	-7,06
203	321,20464	2,6	16,31	379,83504	3,4	-3,34
204	327,72581	2,8	17,40	379,96304	3,2	-3,48
205	329,90437	2,8	18,81	380,14011	3,2	-3,69
206	331,97072	3,0	20,15	380,22672	2,6	-3,53
207	334,00251	1,9	22,21	380,62181	2,8	-3,21
208	336,76048	3,4	16,48	382,06181	3,4	-3,13
209	340,53563	2,8	16,11	382,48464	2,1	-2,77
210	340,67557	2,6	15,22	383,45275	3,0	-2,70
211	341,56432	3,0	16,03	387,59056	2,8	-1,53
212	342,45136	2,6	16,00	389,15131	4,3	-1,66
213	348,25275	3,4	19,23	389,82075	2,1	-2,01
214	351,02907	2,1	21,05	390,37371	2,3	-2,13
215	351,26416	2,3	23,11	393,12144	2,3	-1,97
216	352,01936	2,3	17,89	394,17701	2,1	-1,72
217	356,12133	2,8	16,45	394,33275	2,8	-1,60
218	357,16197	2,8	15,90	397,10608	2,3	-0,85
219	357,18672	3,0	16,16	400,82533	3,2	-0,44
220	358,53456	3,2	16,13	404,19600	3,0	-0,43
221	359,77531	4,7	16,03	405,36123	2,3	-0,91
222	360,62139	3,0	16,24	409,93893	3,6	-0,95
223	361,59163	3,0	16,97	410,78032	2,3	-1,55
224	366,80165	2,3	18,02	411,11568	2,3	-0,79
225	374,49616	2,8	18,45	411,18693	1,9	-0,93
226	376,64741	2,8	20,89	411,58501	2,8	-1,61
227	376,82832	2,6	20,54	411,70661	2,8	-0,96
228	377,43461	3,2	21,95	420,53008	2,3	-0,83
229	378,28240	2,1	21,01	422,08613	2,1	-1,36
230	379,67589	3,0	15,94	422,71973	3,0	-1,28
231	379,96304	2,3	18,19	423,81712	2,3	-1,46
232	383,45232	4,3	18,31	424,03131	2,3	-1,81
233	384,62267	2,1	17,99	424,83216	3,0	-2,01
234	385,43205	3,0	18,30	425,22427	3,2	-2,14
235	386,59131	2,1	18,67	428,18235	2,1	-1,58
236	386,90917	3,6	18,57	429,59248	2,3	-1,44
237	389,26352	2,3	18,88	429,94149	3,2	-1,43
238	389,66288	3,2	19,45	430,89765	2,8	-1,53
239	390,75557	2,3	18,69	431,77787	3,6	-1,33
240	391,76933	2,1	18,39	436,20283	3,2	-1,20
241	393,11035	3,0	18,33	438,98043	3,0	-1,87
242	394,62288	2,3	17,79	440,79248	2,8	-1,58
243	395,72795	2,8	17,60	443,29275	2,6	-1,03
244	396,74597	3,8	17,95	443,79963	2,3	-1,14
245	397,90864	3,2	17,91	445,31387	3,2	-0,82
246	398,12965	2,6	17,92	449,67525	3,6	-0,71
247	399,33328	3,2	18,11	451,22661	2,1	-0,50
248	399,39899	3,2	18,19	453,03056	2,1	-0,26
249	400,82576	2,3	18,24	453,19867	3,4	-0,33
250	402,54949	2,6	18,33	458,46928	3,0	-0,44
251	402,60496	2,1	18,33	463,08965	3,0	-1,28
252	405,31728	2,6	18,18	463,97968	2,3	-1,31
253	405,66416	2,8	18,40	466,55120	2,6	-2,02
254	405,74181	3,2	18,14	468,76048	3,0	-1,73
255	408,34661	2,6	17,71	469,03909	3,0	-1,91
256	408,63589	3,0	18,15	472,00955	3,0	-2,20
257	410,77904	2,6	18,07	472,71696	1,7	-1,82
258	413,07579	3,0	18,47	474,45221	2,6	-2,29
259	421,19525	2,6	18,73	474,93776	2,6	-2,55
260	422,64208	2,6	19,03	476,04027	3,6	-2,55
261	422,71973	2,6	19,16	477,35867	2,6	-2,57
262	423,76080	2,3	19,21	484,84155	3,2	-2,87
263	424,73957	2,3	19,04	485,00325	2,1	-3,08
264	425,22469	2,8	18,80	487,29019	3,2	-2,95
265	426,36987	3,2	18,68	487,50565	2,8	-2,99
266	428,46139	3,4	18,34	488,99600	2,8	-2,76
267	432,34235	2,3	19,19	489,28869	2,6	-2,85
268	432,40336	3,0	18,94	489,33989	2,1	-2,46
269	432,65808	2,1	18,60	490,78715	4,1	-2,67
270	433,12869	2,8	18,71	493,73755	1,9	-2,47
271	433,19824	2,3	18,86	494,98085	1,9	-2,45
272	433,80880	1,7	18,78	496,10341	2,1	-2,71
273	437,09157	2,3	19,44	498,23077	2,8	-2,20
274	438,02853	2,1	19,59	498,64720	2,1	-2,50
275	440,89019	3,0	19,85	498,79568	3,0	-2,00
276	440,94395	3,0	19,19	503,10971	2,3	-1,98
277	443,53893	3,2	20,13	503,65883	3,4	-2,12
278	446,44795	1,9	20,25	503,70789	2,3	-2,14
279	447,62213	2,3	20,17	504,11877	2,6	-2,13
280	451,87771	2,3	19,65	507,84315	6,0	-2,11
281	452,46309	1,9	19,31	510,00805	3,0	-2,49
282	453,19909	2,1	19,30	510,85285	2,3	-2,38
283	455,08027	3,2	18,67	513,21275	3,4	-2,23
284	458,72144	3,4	17,92	515,46256	2,8	-2,52
285	462,82811	3,4	17,48	518,23632	3,2	-2,63
286	463,47365	2,6	17,77	520,60432	2,1	-2,79
287	468,78523	4,3	17,13	521,62789	2,8	-2,56
288	471,01925	2,6	17,25	521,74949	2,6	-2,41
289	472,00912	3,2	17,30	523,30896	2,8	-2,78
290	472,12901	4,1	17,31	526,19152	2,6	-2,54
291	474,45179	2,6	17,18	532,06885	1,7	-2,32
292	474,93819	2,1	17,19	533,49648	2,6	-2,28
293	475,95664	2,1	17,29	533,69488	2,6	-2,53
294	476,04069	3,0	17,62	533,88816	3,6	-2,49
295	477,35867	2,8	17,45	534,66469	3,8	-2,47
296	477,95899	3,2	17,50	535,32987	3,0	-2,51
297	481,31003	2,3	18,06	536,81552	1,9	-2,79
298	483,16773	2,3	18,09	538,38949	3,6	-2,70
299	484,73104	2,8	18,14	539,65627	3,2	-2,81
300	485,53872	2,3	18,09	541,05659	3,0	-3,08
301	487,06917	2,8	18,30	550,51280	2,8	-3,22
302	489,10181	3,2	18,73	553,00027	2,6	-3,04
303	489,34757	3,6	18,72	554,44325	2,6	-3,21
304	494,40101	2,3	18,57	555,43483	3,8	-2,79
305	495,63664	3,2	18,96	560,91280	3,2	-3,18
306	495,96944	3,0	18,64	561,46363	1,9	-3,19
307	496,02747	3,0	19,03	561,69317	2,3	-3,36
308	496,21392	2,6	18,77	561,74011	2,8	-2,89
309	497,01136	2,8	18,82	564,36325	3,4	-3,26
310	498,19109	3,2	18,48	564,37307	2,3	-3,17
311	501,65477	3,2	18,83	564,59792	3,2	-3,40
312	503,84101	4,3	18,33	564,62352	2,1	-3,24
313	503,96475	2,6	18,44	569,64368	3,8	-3,65
314	506,93093	2,3	18,38	569,90181	2,6	-3,52
315	507,83504	3,0	18,11	572,55909	3,0	-3,70
316	507,85168	2,3	18,18	573,39963	3,0	-3,63
317	508,19344	2,8	18,15	574,33531	3,4	-3,81
318	508,98192	2,6	18,18	574,99195	3,2	-3,58
319	509,21189	2,6	18,24	576,02320	2,6	-3,58
320	510,00848	3,0	18,13	579,99717	3,4	-3,88
321	510,60539	3,0	17,80	581,65776	2,8	-3,85
322	511,20571	3,4	18,36	582,45008	3,0	-3,80
323	513,17136	4,1	18,46	583,26885	2,1	-3,91
324	513,65947	2,3	18,33	583,77488	2,6	-3,85
325	516,27195	2,6	18,02	584,81339	3,6	-3,88
326	516,39227	2,8	18,86	588,04283	2,6	-4,15
327	516,98491	4,5	18,18	589,65861	2,3	-3,66
328	518,48080	3,2	18,48	589,98544	2,3	-4,00
329	519,31024	2,8	18,35	590,55035	3,2	-4,20
330	523,30896	2,6	18,50	594,02256	2,3	-4,11
331	529,71493	2,6	18,49	595,44379	3,2	-4,02
332	530,34384	2,6	18,69	596,83003	3,6	-3,93
333	532,15547	3,0	18,27	597,81435	3,2	-3,79
334	532,29456	3,0	18,62	599,87899	2,3	-3,79
335	533,49691	3,0	18,44	601,58139	2,3	-4,27
336	534,51835	2,8	17,91	603,12720	1,9	-4,22
337	534,66512	3,0	18,39	604,42981	2,1	-4,54
338	535,32987	3,2	17,96	604,60475	2,8	-4,24
339	536,20411	3,0	18,20	605,16027	2,8	-4,23
340	537,04976	2,3	18,35	605,27931	2,6	-4,54
341	537,66629	3,8	17,99	606,50427	2,8	-4,11
342	538,47525	2,3	18,21	609,29083	2,8	-3,58
343	544,34320	3,0	18,56	609,42139	2,6	-3,89
344	546,17531	2,8	18,62	611,77275	2,1	-3,62
345	548,64784	3,4	18,76	613,26224	2,1	-3,50
346	548,73573	2,6	18,36	613,41883	3,0	-3,69
347	548,94352	3,0	18,67	613,85957	2,3	-4,00
348	549,54384	2,6	18,23	615,29573	2,6	-3,39
349	550,00635	3,2	18,46	616,60816	2,3	-3,99
350	550,14075	2,3	18,34	618,99493	2,3	-2,73
351	551,12123	3,4	18,36	619,19120	2,8	-3,59
352	551,62427	2,8	18,87	622,71035	3,6	-6,07
353	553,00027	2,3	18,72	624,03131	1,9	-4,05
354	553,36720	2,6	18,55	624,75024	2,8	-5,25
355	555,43440	2,6	18,58	627,99504	3,4	-2,66
356	557,32923	3,0	19,09	628,87611	2,8	-2,58
357	557,73029	3,0	18,44	632,44389	2,1	-3,17
358	559,04613	3,0	18,77	635,67120	2,8	-3,77
359	559,31536	1,9	19,04	637,27291	2,1	-7,19
360	560,16357	2,3	18,82	638,15568	2,1	-2,32
361	560,91280	3,4	18,67	638,38395	3,2	-2,98
362	562,10576	2,8	18,76	639,29659	2,8	-2,75
363	562,34939	3,6	18,80	639,66011	3,6	-2,74
364	564,00315	3,2	18,45	639,91781	3,4	-2,89
365	564,59792	2,8	18,53	640,77627	2,3	-2,76
366	564,75792	2,6	18,42	643,96475	3,6	-2,41
367	565,24731	2,3	18,39	644,96741	2,8	-1,89
368	566,63440	3,0	18,32	647,30213	3,4	-1,47
369	569,64411	2,6	18,81	648,20453	2,3	-3,96
370	571,04357	3,8	18,80	648,61584	1,7	-4,38
371	572,37435	2,3	18,77	650,27216	2,8	-3,03
372	573,06469	3,0	18,18	650,27941	3,2	-3,11
373	573,31301	2,6	18,83	650,59728	2,1	-3,12
374	573,40005	3,4	18,65	651,01712	3,0	-2,37
375	574,33488	2,8	18,64	651,65712	2,1	-1,91
376	575,79835	2,1	18,78	656,37264	3,6	-2,51
377	579,99760	2,3	18,52	659,13445	1,9	-7,84
378	580,06075	3,0	18,76	661,11973	2,3	-10,03
379	581,03355	2,1	18,48	661,17307	2,6	-9,09
380	581,65819	2,1	18,36	665,11376	2,3	-3,61
381	582,09680	2,6	18,98	669,96283	4,9	-8,99
382	582,12325	2,8	18,21	671,31067	2,8	-5,92
383	582,35792	3,0	18,77	671,85893	2,6	-5,19
384	582,45008	2,6	18,44	673,55536	3,0	-1,08
385	582,85499	3,0	18,26	674,38608	3,4	-1,03
386	583,51077	2,8	18,34	678,18853	1,9	-2,43
387	584,36155	2,8	18,77	681,12144	2,1	-6,36
388	584,74555	3,6	18,58	683,18437	2,3	0,97
389	584,81424	3,4	18,54	683,61915	2,6	1,66
390	589,73243	3,4	18,49	687,99333	3,6	-7,55
391	589,98544	3,0	18,77	692,28475	4,7	-5,60
392	591,17541	5,1	18,86	692,57275	3,2	-5,11
393	591,55643	2,3	19,06	694,19237	4,3	-4,41
394	595,32859	2,3	18,90	697,13723	2,6	0,67
395	595,49627	2,8	18,79	697,70256	4,3	0,89
396	596,83045	3,0	18,45	703,02053	2,1	-1,48
397	599,90032	2,8	18,05	704,31461	2,6	-7,45
398	604,50021	2,8	18,69	705,07451	4,3	-6,30
399	605,16069	2,8	18,29	705,10480	2,6	-6,27
400	609,29125	2,3	18,64	705,18587	3,2	-5,65
401	612,33893	3,2	17,81	707,10757	3,0	-11,10
402	613,69957	2,8	18,21	708,08379	2,6	-4,49
403	615,95536	2,8	17,72	709,34544	4,3	-3,74
404	616,60859	3,4	17,88	709,80069	4,3	-3,08
405	617,58480	3,0	17,99	712,58896	2,3	-7,94
406	619,29061	2,8	19,18	713,14875	2,3	-7,44
407	619,85680	2,8	19,52	715,56752	3,0	2,34
408	621,21360	2,6	18,14	716,27152	2,1	2,27
409	622,34597	2,8	15,86	716,55525	3,4	2,45
410	623,54021	4,1	15,34	716,97552	3,2	2,55
411	627,99504	3,0	17,49	717,19056	2,6	2,48
412	628,31163	2,6	18,08	718,52773	3,2	3,07
413	628,93456	3,0	18,71	718,95568	2,6	2,98
414	629,61339	3,0	18,27	722,97360	3,4	-5,60
415	630,72613	2,6	17,35	724,52453	2,6	-5,99
416	631,54704	2,6	17,75	726,83237	2,8	1,24
417	632,10853	2,3	18,18	727,24965	4,5	-4,48
418	633,87024	2,6	15,41	728,60347	4,1	-6,51
419	634,96763	2,8	17,18	729,97691	3,0	-8,80
420	635,22661	3,2	17,22	731,81584	4,3	-5,27
421	637,27291	3,0	14,99	732,51984	3,8	0,01
422	640,77755	3,0	17,27	733,47941	3,6	2,76
423	640,89019	3,0	17,14	733,68251	3,8	1,78
424	646,75003	3,0	18,11	737,86640	2,3	2,36
425	647,48219	2,1	21,00	737,92869	2,8	2,27
426	647,67888	3,4	20,09	739,95195	2,1	1,57
427	649,03056	3,2	18,76	745,31600	1,7	-10,04
428	649,74864	3,0	18,50	747,19077	2,3	-6,27
429	651,50053	1,9	17,09	747,55600	3,6	-9,90
430	651,65712	2,1	17,24	750,97317	2,6	-2,39
431	652,98277	2,6	17,21	752,80315	2,3	-0,26
432	656,13243	3,8	13,39	755,68400	2,6	1,61
433	657,31899	3,4	13,80	757,11291	2,1	1,87
434	657,44827	3,8	14,15	757,49733	2,1	1,79
435	658,30032	3,6	13,56	760,29883	2,3	-7,96
436	659,09392	2,3	13,80	773,94661	2,1	-2,81
437	659,16603	2,6	13,84	775,61360	2,6	-6,90
438	662,25083	3,0	15,01	781,89243	3,4	-1,94
439	669,07067	6,0	11,04	784,46352	3,2	-0,94
440	669,96496	5,1	7,47	785,44869	2,6	-0,43
441	675,50864	3,6	16,41	785,64581	3,2	-0,47
442	677,24475	3,6	18,14	787,52827	2,3	0,06
443	678,18853	3,4	18,21	788,32912	2,8	-0,08
444	679,76507	3,2	22,46	789,13083	2,1	-0,26
445	680,70715	2,3	16,79	792,18448	3,0	-2,67
446	681,57712	3,0	16,12	793,11504	3,2	-2,46
447	682,25253	2,8	17,58	794,36005	1,9	-1,97
448	684,64229	2,6	20,89	794,56101	2,1	-2,23
449	685,56901	2,3	17,25	795,73477	2,3	-1,56
450	686,65275	2,6	14,23	797,97520	3,6	-0,59
451	687,13061	3,2	12,24	800,35131	3,2	0,34
452	692,28603	4,5	9,17	805,52635	2,6	-6,48
453	694,19323	3,6	10,22	810,04091	3,0	-3,00
454	695,84315	4,3	11,83	811,54064	2,1	-2,36
455	696,91493	3,2	13,74	813,43845	3,2	-1,20
456	697,70299	2,6	15,05	815,43781	3,2	-0,99
457	697,76059	4,9	15,23	817,96624	2,3	-2,67
458	697,93680	2,6	15,68	820,54288	3,8	-3,67
459	698,76496	3,2	16,83	824,56293	2,3	-2,04
460	699,87856	2,3	18,01	824,71269	2,6	-2,24
461	699,94256	2,8	18,04	825,11931	1,9	-1,76
462	700,97765	2,6	19,57	830,84731	2,6	-2,53
463	702,74405	2,1	27,46	832,05136	2,3	-1,91
464	703,89520	2,6	27,11	835,99291	3,2	-0,66
465	705,07493	3,0	13,45	836,76645	2,6	-0,57
466	705,54896	4,7	11,52	844,32443	2,3	-0,43
467	706,39120	2,6	15,82	845,91077	1,9	-0,66
468	706,45989	2,8	17,87	847,23387	2,1	-0,06
469	706,86437	2,8	18,97	848,27536	3,4	-0,38
470	707,10843	3,8	12,78	855,10075	2,1	-0,99
471	708,43237	3,2	14,40	856,93371	1,7	-0,90
472	709,08731	3,6	15,10	859,45147	2,3	-0,97
