DXEX v5
C:\Users\LDA-User\Desktop\MIS1_SS24.lda
11:22:24
5;0,00 mm;0,00 mm;-50,00 mm
New Region
"Row#"	"Arrival Time [ms]"	"Transit Time [us]"	"Velocity U [m/s]"	"Arrival Time{2} [ms]"	"Transit Time{2} [us]"	"Velocity V (PDA){2} [m/s]"	
125	210,33403	2,6	18,39	142,87632	2,3	-3,35
126	212,04709	2,3	17,75	143,04016	2,3	-3,51
127	212,33595	2,6	17,74	144,15845	3,2	-3,62
128	212,38544	2,6	17,97	144,75621	2,6	-3,55
129	212,48315	2,8	17,74	145,40517	2,3	-3,38
130	212,50747	2,3	17,87	146,31739	1,7	-3,92
131	215,70917	3,8	17,00	146,35323	3,2	-3,53
132	219,37381	3,6	17,27	146,48677	2,6	-3,78
133	219,88880	3,6	17,43	146,59173	2,8	-3,71
134	221,07536	3,0	17,02	148,58555	2,8	-4,01
135	222,53456	4,3	15,76	149,55195	2,6	-3,79
136	224,21520	3,2	15,82	151,33712	1,9	-4,19
137	225,07749	3,0	15,09	152,30565	3,0	-4,31
138	226,84517	3,2	12,82	154,30075	2,8	-4,14
139	227,55813	3,6	16,34	155,03205	3,0	-4,16
140	229,72048	2,8	15,96	156,49680	2,1	-4,33
141	230,20944	3,0	15,92	160,46011	3,2	-4,46
142	232,70885	3,2	15,99	160,55141	2,1	-5,11
143	234,95440	3,4	16,66	161,05232	4,1	-4,63
144	239,97755	2,3	18,16	167,12763	2,1	-4,59
145	241,67909	2,3	19,02	169,07749	2,8	-4,94
146	245,23877	2,3	15,85	169,34501	3,4	-4,59
147	247,77957	2,1	16,68	171,91696	2,3	-4,94
148	248,55909	3,0	16,76	174,08144	3,2	-5,06
149	248,87995	2,1	17,46	174,83835	1,7	-5,06
150	249,06768	2,6	17,23	179,40837	3,4	-4,81
151	249,39707	3,0	13,79	179,73392	2,6	-5,00
152	249,86555	2,1	16,21	180,53520	2,3	-4,70
153	250,75472	3,0	16,71	183,42757	3,2	-4,76
154	251,61403	4,7	8,94	185,19824	2,6	-4,72
155	254,67493	3,4	16,07	185,98800	3,0	-4,61
156	256,58896	4,7	12,84	186,25296	3,4	-4,65
157	257,25328	3,6	13,93	187,58843	3,2	-4,58
158	258,33445	5,5	13,01	187,62384	1,9	-4,64
159	261,36720	3,2	13,73	187,79920	2,8	-4,50
160	262,23717	3,0	14,10	190,40187	2,8	-4,55
161	269,96965	3,6	18,20	190,87675	3,2	-4,70
162	270,18939	3,2	19,26	191,77488	2,3	-4,79
163	271,94896	3,0	15,27	193,05019	3,4	-4,79
164	272,38587	3,4	14,55	194,85925	2,3	-4,90
165	273,39920	4,9	12,53	195,04315	3,6	-4,98
166	274,36731	3,8	13,95	196,13541	2,3	-4,84
167	274,84688	5,5	7,19	196,78992	3,2	-5,14
168	276,51899	4,9	9,12	202,03536	4,1	-4,97
169	276,66747	5,1	8,15	202,47227	2,1	-4,89
170	282,29989	6,6	5,83	202,72656	2,6	-4,80
171	283,09136	3,6	11,94	204,45285	2,3	-5,09
172	283,33627	4,1	12,10	205,26011	4,5	-5,20
173	288,02533	3,8	16,37	206,00891	3,4	-5,09
174	290,52816	3,6	15,03	206,46587	2,3	-5,08
175	291,13019	4,1	15,02	206,88144	1,9	-4,64
176	291,23813	4,1	15,14	208,08677	2,1	-4,98
177	291,59269	3,4	15,23	208,34320	2,6	-4,86
178	292,28432	2,8	14,77	212,04709	3,4	-5,18
179	292,40720	2,8	14,01	212,25744	1,9	-5,18
180	292,51173	3,2	14,40	212,33595	3,4	-5,28
181	295,82992	3,4	14,18	212,48315	2,3	-5,27
182	297,53957	3,4	14,10	212,50704	3,2	-5,29
183	297,81093	4,3	14,13	213,74779	2,6	-5,40
184	298,23803	3,0	14,47	215,70875	1,7	-4,42
185	298,59515	2,3	14,28	217,73883	1,7	-4,64
186	299,03333	3,0	14,53	220,70032	2,3	-5,30
187	302,10789	3,6	11,34	221,04507	2,3	-5,40
188	302,60667	3,6	10,44	222,03579	3,2	-5,01
189	303,10928	3,8	8,88	222,25040	4,1	-5,10
190	306,16336	2,8	14,56	224,21477	2,1	-5,00
191	308,48656	3,4	12,57	225,76229	2,8	-6,57
192	308,78395	3,4	12,55	226,82299	2,6	-9,52
193	310,80549	2,6	9,30	227,37296	3,0	0,29
194	313,72005	5,1	8,23	229,71579	1,9	-5,69
195	315,93445	3,4	13,00	231,06832	3,4	-5,99
196	316,94309	4,7	13,24	231,39301	1,9	-6,77
197	317,74523	2,6	13,88	238,57851	3,0	-9,16
198	318,72187	3,6	13,73	238,86608	2,6	-9,11
199	320,52155	3,6	9,43	239,84101	2,3	-8,74
200	321,44613	3,6	12,16	242,38267	2,8	-6,93
201	322,18981	2,1	15,14	242,44539	4,3	-6,81
202	323,53424	3,0	16,33	243,24112	2,1	-6,41
203	324,72507	2,6	15,31	243,54363	2,1	-6,54
204	325,21317	3,2	14,92	243,81285	3,0	-6,47
205	325,26053	2,8	14,82	245,26608	2,8	-7,02
206	325,94363	4,5	14,03	246,65275	2,8	-8,29
207	326,24784	2,3	13,71	248,55867	3,2	-9,24
208	326,60112	3,4	13,17	248,87952	2,8	-9,84
209	330,96592	5,1	9,78	249,06683	2,1	-10,24
210	334,68560	2,8	14,32	249,61723	2,1	-7,43
211	334,73936	3,2	14,43	249,78192	3,2	-4,00
212	338,02683	3,8	10,06	249,86512	3,2	-3,89
213	339,56283	2,3	12,46	250,04475	3,6	2,18
214	342,40656	5,1	12,54	250,59216	2,8	-0,29
215	344,04283	3,8	10,91	250,75515	2,8	1,30
216	344,14907	4,3	11,53	251,11909	3,4	-1,57
217	345,00240	4,5	11,38	253,74139	1,5	2,16
218	345,05573	5,1	11,57	254,67493	3,0	0,72
219	347,88197	3,8	8,55	256,75536	3,8	-5,00
220	350,34725	3,4	12,45	257,01435	2,8	-1,14
221	351,14256	3,6	13,37	257,08005	3,4	-0,91
222	353,10267	5,3	12,85	257,25371	3,2	-2,07
223	354,54736	4,1	15,19	260,17424	2,3	-6,68
224	354,77221	4,1	13,12	261,36677	2,3	-7,59
225	356,77968	3,0	11,52	263,34864	1,9	-8,60
226	356,91195	3,4	14,73	265,01179	2,1	-6,99
227	357,19611	3,4	13,46	265,61637	2,6	-6,91
228	357,39707	5,1	12,95	267,27525	2,8	-5,62
229	357,41541	2,3	15,61	270,18896	1,9	-7,00
230	357,49349	2,8	17,43	270,71504	2,6	-4,90
231	359,80560	2,1	21,31	271,94939	2,8	4,67
232	360,52325	2,8	18,20	271,98949	3,8	4,75
233	362,40357	2,8	15,60	273,59205	2,6	8,32
234	363,66053	3,2	13,88	273,98715	2,3	4,08
235	363,73051	3,8	13,71	279,20229	3,6	-1,14
236	365,02587	3,4	10,05	279,82437	5,1	-6,98
237	365,12315	3,6	10,28	282,29819	5,8	-4,83
238	366,42363	7,3	5,93	283,09136	3,2	-0,44
239	367,52955	2,3	16,23	283,33584	3,6	-5,49
240	367,54277	3,0	15,77	287,39344	3,6	0,80
241	374,40187	3,0	10,11	287,91397	3,0	4,19
242	375,09605	3,4	12,36	291,13061	3,2	3,10
243	378,68944	2,8	10,50	291,23813	4,7	3,03
244	381,24176	4,7	10,62	291,34352	3,0	3,08
245	381,64581	3,2	13,68	291,59269	4,1	3,38
246	385,95941	1,9	19,32	291,98523	3,4	3,38
247	386,64251	2,8	19,49	293,58096	4,1	1,95
248	386,80891	4,1	14,72	294,25936	5,3	0,90
249	394,53456	2,3	15,35	295,53168	2,6	-2,61
250	395,30512	2,6	16,41	296,43237	3,8	-8,48
251	398,57680	2,8	14,37	297,53829	3,4	-8,71
252	399,35291	3,0	13,04	297,75248	2,6	-8,87
253	399,62043	4,3	12,47	297,81051	3,8	-8,89
254	399,98736	3,8	11,27	298,17445	2,6	-9,12
255	400,14139	4,3	9,63	298,59429	3,4	-9,07
256	400,70245	4,1	11,49	301,78448	3,2	-7,87
257	403,97755	3,4	15,42	302,10704	4,3	-7,51
258	404,36795	2,3	15,55	302,39419	2,6	-6,79
259	405,96411	2,8	14,77	302,41381	3,2	-6,75
260	406,49360	4,3	14,19	302,68688	2,8	-6,24
261	409,21659	2,1	21,04	303,10843	3,2	-5,35
262	410,74064	3,4	13,99	307,58672	2,1	6,45
263	413,95088	3,2	14,51	307,64176	3,6	6,56
264	414,69200	2,8	11,73	308,23440	3,0	6,40
265	416,42939	2,8	16,74	308,66789	3,6	6,37
266	417,19269	3,0	16,26	309,49904	2,1	6,67
267	417,58437	3,4	15,95	310,03792	2,3	6,70
268	417,70085	3,8	16,14	312,92304	3,8	-1,49
269	418,39461	2,6	17,55	313,71963	3,4	-4,41
270	419,04101	3,4	16,79	314,31099	2,1	-5,32
271	419,82437	3,0	18,29	315,25221	3,2	-9,66
272	420,41787	3,8	18,57	316,05435	2,8	-7,93
273	421,29595	3,8	14,54	319,19589	3,2	-8,28
274	423,97968	2,6	18,24	320,52112	4,7	-7,05
275	427,91952	2,8	19,42	324,72549	3,2	4,97
276	429,44272	3,2	16,73	328,22885	5,5	3,34
277	431,78341	2,1	18,00	329,71152	3,8	-4,87
278	433,68549	3,4	13,48	330,61093	4,1	-6,31
279	434,90704	3,2	17,65	330,96379	4,7	-6,15
280	435,07643	3,0	17,09	332,91792	2,8	-9,36
281	435,47195	2,6	17,12	333,22043	2,3	-8,65
282	435,62597	3,2	16,98	336,10768	3,4	-5,62
283	436,15205	4,1	17,60	337,32880	4,3	0,68
284	436,39909	3,0	17,00	337,89115	2,1	6,01
285	438,10235	3,0	17,60	338,32123	6,2	-1,74
286	439,60635	2,8	17,41	340,69861	1,9	6,14
287	441,32752	3,6	19,26	342,11088	3,0	8,79
288	443,14640	2,6	17,97	342,90107	2,1	8,62
289	446,23419	2,6	18,50	343,18224	3,6	5,19
290	446,51536	3,0	17,93	344,14949	3,2	2,84
291	449,08987	3,2	18,32	345,05701	4,1	1,30
292	450,24656	2,1	19,87	347,88112	5,3	-7,06
293	451,82907	3,8	16,79	349,13339	2,6	-11,54
294	453,80112	3,2	15,72	350,34597	3,6	-9,94
295	455,62469	2,6	14,26	350,72571	2,8	-9,65
296	457,82501	3,4	14,76	351,14256	3,6	-10,21
297	460,80784	2,6	16,27	354,45989	4,3	-2,98
298	461,07323	3,4	15,43	357,12443	2,8	0,39
299	462,00507	3,0	14,91	357,19611	4,3	4,23
300	463,90843	3,0	17,59	357,73371	4,1	8,65
301	464,47163	3,6	16,94	358,21200	1,9	9,43
302	468,32613	2,8	18,33	362,46544	2,6	-6,13
303	469,59163	2,8	19,66	362,73424	3,8	-6,12
304	469,72475	2,3	19,69	363,72965	3,6	-8,30
305	473,67397	2,6	17,95	365,12187	2,3	-9,28
306	474,46672	2,3	19,24	370,81403	2,8	4,58
307	474,64464	4,1	18,02	374,40059	3,6	-9,43
308	474,75515	2,3	20,03	375,53637	3,4	-8,46
309	475,15109	3,2	18,40	376,00187	2,8	-8,19
310	475,94981	2,6	18,96	378,68859	4,9	-7,27
311	475,96432	3,4	18,73	380,61456	4,7	-0,01
312	479,21979	3,4	16,21	385,50459	2,8	-8,46
313	479,47195	2,8	16,03	386,18811	2,6	-9,78
314	481,33221	2,8	15,91	386,80763	2,8	-6,50
315	481,82288	2,8	17,15	389,51269	3,0	-6,36
316	483,11227	3,6	16,56	389,57328	3,2	-6,25
317	483,47365	2,6	17,43	392,18533	4,7	-1,87
318	483,72709	2,6	16,69	392,23312	2,8	-2,93
319	484,09104	2,6	17,20	393,08688	2,6	0,97
320	486,88059	2,3	17,58	397,01947	3,6	1,04
321	487,19035	2,8	16,67	397,96496	4,3	-2,90
322	487,61445	2,8	16,79	399,35248	3,8	-5,24
323	487,62981	2,6	17,06	399,62000	3,4	-7,67
324	491,08027	4,5	17,23	400,14053	4,1	-6,69
325	492,54757	2,3	18,23	400,52283	3,2	-5,40
326	494,25040	2,8	16,57	401,57755	3,4	-3,44
327	494,60624	3,4	17,64	402,88400	3,4	1,03
328	496,27749	3,2	18,15	404,36752	2,3	2,96
329	496,75493	2,6	18,24	404,60261	2,1	2,61
330	497,00155	2,6	18,13	406,67408	2,8	3,44
331	498,36987	2,6	18,22	407,56496	2,6	4,55
332	502,99195	2,8	17,97	408,16229	3,0	1,96
333	502,99835	2,8	17,89	412,53861	4,3	-2,96
334	506,75216	3,4	18,10	416,92987	2,1	-6,33
335	510,14800	2,3	17,95	417,58395	3,2	-6,41
336	512,48400	2,3	18,26	418,30544	1,9	-2,03
337	512,70117	3,2	17,62	420,02619	3,0	2,23
338	514,12368	4,1	17,78	420,22032	3,0	1,95
339	514,53755	3,0	18,31	420,60603	3,4	1,65
340	514,59685	2,1	18,42	420,69221	3,0	1,71
341	515,34395	3,0	17,55	421,14149	3,0	0,52
342	515,76720	3,8	17,81	421,71792	2,3	2,40
343	516,72592	3,6	18,13	424,45755	3,2	0,30
344	516,88251	3,2	18,30	424,72379	2,6	0,44
345	518,95568	2,8	18,53	424,93669	2,8	0,34
346	519,56752	3,0	18,21	428,68667	3,4	0,17
347	519,77573	3,6	17,78	429,96539	1,7	2,29
348	519,95579	3,2	18,20	430,89211	2,3	-6,33
349	520,44176	4,1	17,72	432,81893	5,1	-1,93
350	523,80176	2,8	18,58	434,04517	3,4	0,67
351	524,31973	3,6	17,84	434,90661	2,1	-0,46
352	526,77605	3,8	18,87	434,95312	4,1	-0,33
353	527,64901	4,1	18,30	435,03376	2,6	-0,43
354	528,23355	3,2	18,36	435,27995	3,0	0,16
355	528,78267	3,2	17,87	435,62683	3,0	0,42
356	530,71461	2,6	18,03	438,76539	1,7	-0,35
357	530,75472	2,8	18,03	439,35291	4,9	-0,12
358	531,08624	3,0	18,43	439,60592	3,6	0,13
359	534,19920	2,6	18,23	439,91696	2,1	1,04
360	535,78597	3,0	18,03	440,82789	2,3	-3,15
361	536,79461	2,6	17,89	442,75259	2,3	-0,48
362	537,10053	4,1	18,42	445,48965	3,8	-4,25
363	537,69744	3,0	18,43	447,88453	2,6	0,69
364	538,55120	2,8	18,28	448,44091	3,6	1,68
365	538,89296	3,2	18,07	450,45861	1,9	-1,35
366	541,00752	2,8	18,31	451,82864	3,8	-2,89
367	541,67995	3,2	17,88	454,49275	3,2	0,81
368	542,63611	2,3	17,77	458,13989	2,8	-0,11
369	545,11675	3,8	18,26	459,92293	2,8	0,47
370	548,12176	2,8	18,00	460,80784	2,3	-0,07
371	549,11547	2,6	17,89	461,07323	3,4	-3,43
372	549,80667	2,6	17,94	461,16496	2,6	-1,71
373	550,49488	2,8	18,04	462,37115	3,0	-5,58
374	551,29445	3,4	17,74	464,46053	3,0	-6,22
375	551,77019	2,6	17,89	465,45893	2,3	-0,63
376	554,87163	2,3	17,80	469,72432	2,8	0,27
377	557,81307	2,6	17,90	470,49616	3,0	0,04
378	558,19920	2,8	17,28	474,46629	2,3	-0,69
379	558,86309	4,1	17,60	474,83536	2,3	-0,26
380	561,29040	2,6	17,38	475,71173	2,3	-3,17
381	563,14768	3,6	17,70	475,92080	2,1	-3,12
382	564,75536	2,3	17,70	477,98885	2,6	-1,85
383	565,09243	3,4	17,74	479,33115	2,8	-2,08
384	565,84891	3,8	17,76	481,82203	2,8	-2,35
385	566,48976	2,6	17,67	483,77531	2,1	-1,06
386	568,51173	2,8	17,77	485,46747	2,3	-0,45
387	569,74309	2,6	17,54	486,88101	2,6	-1,14
388	570,43941	2,8	17,77	487,19035	2,6	-2,45
389	574,49232	3,6	17,74	489,07109	3,0	-0,98
390	575,33243	3,0	18,28	489,89115	2,3	-0,46
391	579,01029	2,6	17,70	491,05936	2,8	-1,94
392	579,19333	2,6	17,64	492,19984	2,8	-1,53
393	579,22192	3,4	17,81	492,54715	3,4	-2,80
394	580,81936	3,6	18,47	494,25125	2,1	-1,92
395	584,49808	1,9	18,41	494,84219	2,8	-1,25
396	584,65467	4,5	18,25	496,23013	2,1	-2,59
397	586,74747	2,1	18,70	496,75493	2,1	-2,41
398	588,47419	3,2	18,21	497,93765	3,6	-2,84
399	588,59536	4,1	18,60	499,23472	2,1	-2,74
400	588,93968	2,6	18,36	499,45019	2,8	-2,46
401	589,47984	3,2	18,15	499,54405	3,2	-2,96
402	595,88368	2,3	18,05	500,53349	2,3	-2,80
403	596,20155	2,6	18,34	501,19952	2,8	-3,00
404	598,61392	3,0	18,20	502,99195	2,6	-2,95
405	599,62000	2,6	18,48	503,46981	2,8	-2,68
406	602,90704	4,5	17,95	503,79024	2,6	-2,83
407	604,47888	3,6	17,79	504,98021	2,8	-3,30
408	605,65947	3,2	17,76	505,77467	3,2	-3,04
409	607,65925	2,8	17,75	508,14523	3,2	-3,94
410	613,36549	2,8	17,38	512,48443	2,6	-3,18
411	614,59685	2,3	17,88	512,70160	2,3	-3,47
412	616,32827	3,4	17,78	514,12368	2,6	-3,49
413	619,68699	3,2	17,71	514,29221	2,8	-2,85
414	620,17467	3,0	17,58	514,53755	2,8	-3,19
415	621,93296	3,0	18,14	515,76677	2,6	-3,17
416	622,71632	2,6	17,84	515,79237	3,6	-3,16
417	627,06149	2,6	18,57	516,10896	2,6	-3,18
418	628,04027	2,8	18,81	516,72592	3,4	-3,05
419	629,45211	3,0	18,49	518,45051	3,2	-3,03
420	630,05115	3,6	18,68	518,95568	2,6	-2,76
421	631,63195	2,6	18,38	524,31931	3,8	-2,82
422	633,12016	2,6	18,58	524,98789	2,6	-2,68
423	633,64496	3,2	18,82	526,23589	2,8	-2,75
424	637,99312	2,3	19,52	527,51120	2,1	-2,52
425	640,48315	3,6	18,45	528,08379	1,9	-2,38
426	644,79760	2,3	18,98	528,20240	3,2	-2,70
427	645,14832	2,3	18,42	528,78267	3,4	-3,03
428	646,36261	2,3	18,42	532,01467	2,6	-2,77
429	649,28400	2,8	18,85	532,02661	2,3	-2,99
430	653,43077	3,6	17,98	533,22427	1,9	-2,79
431	656,05861	3,6	17,41	533,87109	2,1	-2,78
432	656,67899	3,0	17,50	535,78597	3,4	-2,66
433	657,97605	3,0	17,69	536,42981	2,8	-2,95
434	658,54395	3,6	17,51	536,44731	4,1	-2,81
435	659,19717	2,6	16,98	536,79419	3,2	-2,79
436	659,63237	3,8	16,83	538,74192	1,9	-2,82
437	666,20901	3,0	16,61	540,35813	2,8	-3,08
438	666,22096	3,0	16,30	542,63568	3,4	-2,84
439	667,61488	3,4	16,26	547,12891	2,8	-3,14
440	667,66608	3,6	16,41	547,64304	2,6	-2,98
441	670,04816	4,1	15,71	549,11547	3,4	-3,36
442	670,46544	4,1	15,42	549,49861	1,9	-3,57
443	672,19557	3,0	15,41	549,55920	2,3	-2,97
444	672,76773	3,6	15,58	549,80667	3,6	-3,07
445	677,42352	3,0	16,94	550,49531	4,3	-2,99
446	677,45083	2,3	16,84	550,99621	2,6	-3,24
447	679,74672	3,6	17,14	551,24197	3,0	-3,12
448	679,79664	3,0	17,07	553,17435	3,4	-3,05
449	679,80688	2,3	17,49	554,81061	2,1	-3,12
450	684,18107	3,2	13,81	556,23909	3,6	-3,20
451	684,36752	4,3	12,16	557,12101	2,3	-3,07
452	686,20475	3,4	13,86	562,96037	2,1	-3,12
453	688,96699	2,8	15,54	564,31205	2,3	-3,26
454	689,19995	3,8	16,34	565,08859	3,8	-3,36
455	691,32816	2,8	15,13	565,36037	2,8	-3,34
456	691,53936	2,3	15,56	566,67323	2,3	-3,82
457	693,67099	2,6	15,17	568,51088	2,6	-3,24
458	694,43728	3,0	14,97	569,99739	2,8	-3,06
459	694,80080	3,4	14,73	570,73339	2,3	-3,42
460	696,19515	3,2	13,85	570,78971	2,3	-3,08
461	700,69307	3,0	17,24	572,94565	2,3	-3,25
462	701,48923	3,0	13,45	573,64709	2,1	-3,24
463	702,32379	2,8	14,23	574,49232	3,6	-2,87
464	705,04165	2,3	15,30	575,44933	3,6	-3,19
465	708,38800	4,9	9,00	576,23568	2,3	-3,18
466	708,41915	5,1	8,95	576,79504	2,1	-2,98
467	708,53648	5,8	8,21	579,02907	2,6	-3,25
468	710,48507	3,8	8,90	579,22192	2,3	-3,43
469	710,94373	3,2	10,96	579,55387	2,3	-3,64
470	712,90299	4,5	12,35	582,50981	2,3	-3,41
471	714,48165	3,8	9,40	584,65467	2,3	-3,38
472	715,54960	6,4	6,44	586,90491	2,6	-3,56
473	719,19717	2,6	27,52	588,47461	2,1	-3,60
474	722,31696	3,8	15,01	588,93968	3,0	-3,90
